HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	TwHtMLxt  N_0	TwHtMLxt  N_1	TwHtMLxt  N_2	TwHtMLxt  N_3	TwHtMLxt  N_4	TwHtMLxt  N_5	TwHtMLxt  N_7	TwHtMLxt  N_8	TwHtMLxt  N_9	TwHtMLxt  N_10	TwHtMLyt  N_0	TwHtMLyt  N_1	TwHtMLyt  N_2	TwHtMLyt  N_3	TwHtMLyt  N_4	TwHtMLyt  N_5	TwHtMLyt  N_7	TwHtMLyt  N_8	TwHtMLyt  N_9	TwHtMLyt  N_10	TwHtMLzt  N_0	TwHtMLzt  N_1	TwHtMLzt  N_2	TwHtMLzt  N_3	TwHtMLzt  N_4	TwHtMLzt  N_5	TwHtMLzt  N_7	TwHtMLzt  N_8	TwHtMLzt  N_9	TwHtMLzt  N_10	TwHtFLxt  N_0	TwHtFLxt  N_1	TwHtFLxt  N_2	TwHtFLxt  N_3	TwHtFLxt  N_4	TwHtFLxt  N_5	TwHtFLxt  N_7	TwHtFLxt  N_8	TwHtFLxt  N_9	TwHtFLxt  N_10	TwHtFLyt  N_0	TwHtFLyt  N_1	TwHtFLyt  N_2	TwHtFLyt  N_3	TwHtFLyt  N_4	TwHtFLyt  N_5	TwHtFLyt  N_7	TwHtFLyt  N_8	TwHtFLyt  N_9	TwHtFLyt  N_10	TwHtFLzt  N_0	TwHtFLzt  N_1	TwHtFLzt  N_2	TwHtFLzt  N_3	TwHtFLzt  N_4	TwHtFLzt  N_5	TwHtFLzt  N_7	TwHtFLzt  N_8	TwHtFLzt  N_9	TwHtFLzt  N_10	
89.650000	5075.318848	5001.169922	4924.663086	4845.401855	4763.035156	4677.283203	4495.292480	4399.554688	4301.649902	4202.685059	56755.378906	51224.171875	45661.042969	40068.867188	34450.398438	28808.541016	17467.634766	11776.047852	6076.334961	373.774750	-252.937454	-251.832855	-251.284225	-251.321564	-251.881805	-252.780823	-254.378067	-254.438705	-253.802765	-252.738144	710.672974	715.151733	719.309937	723.108826	726.520325	729.515015	734.076355	735.508789	736.246277	735.803223	-9.445338	-9.747570	-10.124313	-10.566649	-11.064002	-11.598569	-12.651958	-13.073189	-13.333927	-13.181007	-6015.251953	-5913.658203	-5570.500000	-5251.366699	-4955.430176	-4681.848633	-4198.397949	-3986.872314	-3794.388184	-3582.959961	
89.700000	4683.409668	4648.420898	4611.258789	4571.428223	4528.434570	4481.825195	4376.645996	4318.170410	4256.504883	4192.708496	56737.777344	51208.570312	45647.437500	40057.273438	34440.796875	28800.941406	17463.945312	11774.250977	6076.370605	375.596191	-254.469681	-253.360153	-252.808594	-252.845078	-253.406265	-254.307251	-255.907379	-255.967209	-255.329346	-254.263382	710.416809	714.893738	719.050232	722.848083	726.259583	729.255310	733.823120	735.260864	736.005066	735.572205	-4.413754	-4.682594	-5.028957	-5.451557	-5.945985	-6.499140	-7.665900	-8.184341	-8.568827	-8.610784	-6015.228027	-5913.634766	-5570.477051	-5251.345215	-4955.409668	-4681.830078	-4198.381836	-3986.857422	-3794.374756	-3582.947510	
89.750000	4283.650879	4288.607910	4291.582520	4291.975586	4289.145508	4282.463379	4255.630371	4235.159668	4210.456055	4182.531738	56710.414062	51184.175781	45626.019531	40038.843750	34425.343750	28788.435547	17457.230469	11770.339844	6075.183594	377.044952	-255.806274	-254.693695	-254.141037	-254.178192	-254.741592	-255.645615	-257.250061	-257.309479	-256.669922	-255.602875	710.036560	714.510803	718.664978	722.461243	725.872681	728.870056	733.447510	734.893127	735.647400	735.229614	0.719399	0.484406	0.168836	-0.233807	-0.725404	-1.297648	-2.580252	-3.197934	-3.708715	-3.949522	-6015.208984	-5913.616699	-5570.459473	-5251.329102	-4955.394531	-4681.815918	-4198.371094	-3986.848877	-3794.366943	-3582.940430	
89.800000	3881.719482	3926.853027	3970.193359	4011.035889	4048.593994	4082.060547	4133.999023	4151.737793	4164.191406	4172.326172	56674.050781	51151.671875	45597.390625	40014.089844	34404.472656	28771.408203	17447.734375	11764.483398	6072.863281	378.151672	-256.954620	-255.840897	-255.288834	-255.328186	-255.895065	-256.803131	-258.413208	-258.472626	-257.831757	-256.763794	709.541199	714.012024	718.162964	721.957458	725.368958	728.368713	732.959106	734.415344	735.182678	734.784790	5.882097	5.680942	5.396151	5.013371	4.524378	3.932655	2.532922	1.815140	1.177101	0.736165	-6015.195312	-5913.603027	-5570.447754	-5251.318359	-4955.384766	-4681.808105	-4198.367676	-3986.845947	-3794.365479	-3582.939697	
89.850000	3483.230713	3568.206299	3651.575195	3732.527832	3810.132568	3883.405029	4013.436035	4069.049805	4118.333496	4162.209961	56629.085938	51111.394531	45561.839844	39983.257812	34378.351562	28749.972656	17435.474609	11756.667969	6069.364258	378.837494	-257.902649	-256.789856	-256.240143	-256.283112	-256.854584	-257.767609	-259.384583	-259.444458	-258.802551	-257.733887	708.938721	713.405457	717.552673	721.344788	724.756104	727.758545	732.363831	733.832520	734.615540	734.241638	11.002019	10.834219	10.579762	10.216461	9.729788	9.118435	7.601841	6.784461	6.019963	5.380428	-6015.188477	-5913.598145	-5570.443359	-5251.314941	-4955.384277	-4681.808105	-4198.370117	-3986.850830	-3794.372070	-3582.947021	
89.900000	3093.838135	3217.750732	3340.236572	3460.384766	3577.121582	3689.291504	3895.631592	3988.254639	4073.527588	4152.326660	56576.292969	51064.027344	45519.929688	39946.835938	34347.394531	28724.455078	17420.623047	11746.993164	6064.726074	379.083588	-258.680115	-257.570068	-257.024414	-257.072449	-257.649658	-258.568481	-260.193359	-260.254120	-259.611603	-258.542419	708.240173	712.702148	716.845215	720.634460	724.045410	727.050354	731.671265	733.153564	733.954102	733.607544	16.005648	15.870235	15.645231	15.300814	14.816295	14.185688	12.554857	11.640159	10.752090	9.918484	-6015.186523	-5913.597656	-5570.443848	-5251.317383	-4955.387207	-4681.812500	-4198.379395	-3986.861572	-3794.384521	-3582.960449	
89.950000	2718.902100	2880.303955	3040.451660	3198.335938	3352.749512	3502.369141	3782.184082	3910.443848	4030.372070	4142.802246	56516.328125	51010.179688	45472.226562	39905.285156	34311.992188	28695.177734	17403.363281	11735.569336	6058.977539	378.843353	-259.290527	-258.185364	-257.645386	-257.699860	-258.283936	-259.209259	-260.843201	-260.905182	-260.262421	-259.193054	707.454651	711.911499	716.049683	719.835876	723.245972	726.253540	730.891418	732.388611	733.208252	732.892334	20.823420	20.718964	20.522114	20.195747	19.713268	19.064196	17.323757	16.315601	15.308777	14.288487	-6015.191895	-5913.603516	-5570.451660	-5251.326172	-4955.397461	-4681.825684	-4198.395508	-3986.879883	-3794.403564	-3582.981201	
90.000000	2363.771729	2560.685303	2756.506836	2950.135498	3140.234375	3325.323975	3674.727539	3836.739990	3989.491211	4133.773438	56450.132812	50950.707031	45419.484375	39859.300781	34272.765625	28662.650391	17384.013672	11722.618164	6052.247559	378.145874	-259.750305	-258.651703	-258.119049	-258.181213	-258.773041	-259.705627	-261.349457	-261.413116	-260.770355	-259.701080	706.592957	711.044128	715.177124	718.959839	722.369263	725.379578	730.036255	731.549744	732.390625	732.108521	25.387215	25.311863	25.141487	24.832047	24.351370	23.684708	21.840353	20.743660	19.624353	18.427277	-6015.200195	-5913.613281	-5570.462402	-5251.338867	-4955.412598	-4681.842773	-4198.415527	-3986.901367	-3794.427246	-3583.005859	
90.050000	2033.349976	2263.311523	2492.329346	2719.217773	2942.520508	3160.612549	3574.757324	3768.169434	3951.452148	4125.364746	56378.566406	50886.351562	45362.390625	39809.472656	34230.199219	28627.304688	17362.837891	11708.310547	6044.629395	377.009460	-260.102173	-259.011993	-258.488098	-258.559082	-259.159454	-260.099915	-261.754395	-261.820068	-261.177795	-260.108734	705.664978	710.109985	714.237488	718.016479	721.425293	724.439026	729.116516	730.648254	731.512390	731.266846	29.634447	29.585951	29.439995	29.146097	28.666880	27.983629	26.042160	24.862919	23.638828	22.277225	-6015.215332	-5913.629883	-5570.480469	-5251.358887	-4955.434570	-4681.865723	-4198.444824	-3986.931641	-3794.458740	-3583.037842	
90.100000	1732.311157	1992.389404	2251.658936	2508.854980	2762.411377	3010.571533	3483.695801	3705.708252	3916.803223	4117.702637	56302.785156	50818.207031	45301.906250	39756.664062	34185.054688	28589.773438	17340.230469	11692.942383	6036.286133	375.489410	-260.359375	-259.279205	-258.765350	-258.846130	-259.455750	-260.404541	-262.070343	-262.138397	-261.496887	-260.428375	704.684998	709.123657	713.245178	717.020447	720.428955	723.446716	728.147522	729.699097	730.588379	730.381653	33.505211	33.480946	33.357021	33.077057	32.598919	31.900299	29.869808	28.615124	27.295401	25.783848	-6015.234863	-5913.650391	-5570.502930	-5251.382812	-4955.460449	-4681.893066	-4198.475098	-3986.964844	-3794.493408	-3583.073242	
90.150000	1464.836060	1751.680786	2037.831787	2321.958008	2602.395752	2877.269531	3402.791016	3650.211914	3886.012451	4110.885254	56223.871094	50747.167969	45238.796875	39701.515625	34137.832031	28550.441406	17316.373047	11676.591797	6027.236816	373.517334	-260.518677	-259.450012	-258.947449	-259.038910	-259.658417	-260.615753	-262.293274	-262.363922	-261.723633	-260.655884	703.671204	708.103210	712.218750	715.990051	719.397827	722.419250	727.142822	728.714111	729.628723	729.461792	36.945309	36.942307	36.837704	36.569889	36.092503	35.380024	33.270115	31.948288	30.543526	28.898771	-6015.257812	-5913.674805	-5570.528809	-5251.410645	-4955.489746	-4681.924805	-4198.510742	-3987.001953	-3794.532227	-3583.112793	
90.200000	1234.669434	1544.547974	1853.832275	2161.130127	2464.696777	2762.555420	3333.157227	3602.438232	3859.495117	4104.994629	56142.957031	50674.296875	45174.007812	39644.800781	34089.218750	28509.875000	17291.625000	11659.528320	6017.651855	371.193420	-260.637939	-259.582184	-259.091888	-259.194824	-259.824554	-260.790680	-262.480133	-262.553802	-261.914948	-260.848297	702.638611	707.063965	711.173279	714.940247	718.346985	721.371338	726.116028	727.706238	728.645691	728.518921	39.905987	39.920963	39.832714	39.575123	39.098213	38.373695	36.195412	34.815861	33.338005	31.578764	-6015.283691	-5913.702637	-5570.557617	-5251.440918	-4955.521484	-4681.958984	-4198.548828	-3987.041748	-3794.572998	-3583.155273	
90.250000	1045.032349	1373.890259	1702.233276	2028.620728	2351.239746	2668.032471	3275.770508	3563.061523	3837.631348	4100.126465	56061.128906	50600.562500	45108.390625	39587.347656	34039.890625	28468.648438	17266.333984	11641.985352	6007.645996	368.507080	-260.713715	-259.671936	-259.194824	-259.309631	-259.950012	-260.925079	-262.626587	-262.703278	-262.066284	-261.000824	701.599426	706.018066	710.121216	713.883972	717.289307	720.316345	725.081482	726.690430	727.654663	727.568176	42.345680	42.375122	42.300014	42.050602	41.573925	40.839447	38.605003	37.178066	35.640175	33.786835	-6015.311523	-5913.730957	-5570.588379	-5251.473145	-4955.555664	-4681.994629	-4198.588379	-3987.082764	-3794.615967	-3583.198486	
90.300000	898.507446	1242.033203	1585.103027	1926.238037	2263.574707	2594.990967	3231.412598	3532.614014	3820.710693	4096.333984	55979.351562	50526.847656	45042.769531	39529.851562	33990.511719	28427.339844	17240.898438	11624.257812	5997.425293	365.572876	-260.798096	-259.771271	-259.307983	-259.435211	-260.086273	-261.070160	-262.783569	-262.863647	-262.228760	-261.164703	700.563477	704.975464	709.072388	712.830872	716.235046	719.264893	724.051025	725.679016	726.668091	726.621887	44.231388	44.271572	44.206234	43.962803	43.486057	42.743717	40.465797	39.002300	37.418140	35.492313	-6015.340332	-5913.761230	-5570.619141	-5251.506348	-4955.590332	-4682.031738	-4198.628906	-3987.125000	-3794.659424	-3583.242920	
90.350000	797.105652	1150.791626	1504.057739	1855.401001	2202.921875	2544.454590	3200.711914	3511.530518	3808.979248	4093.678223	55898.691406	50454.121094	44978.042969	39473.093750	33941.750000	28386.527344	17215.695312	11606.635742	5987.177246	362.481537	-260.893646	-259.882507	-259.433563	-259.573334	-260.235077	-261.227631	-262.952789	-263.036285	-262.403809	-261.341370	699.542786	703.948242	708.039062	711.793518	715.196777	718.229919	723.037537	724.684631	725.698730	725.692444	45.537865	45.584934	45.525848	45.286102	44.808899	44.060757	41.752220	40.263283	38.647049	36.671204	-6015.368164	-5913.791504	-5570.651367	-5251.539551	-4955.625488	-4682.068359	-4198.668945	-3987.166992	-3794.702881	-3583.286865	
90.400000	742.178101	1101.382080	1460.179688	1817.055542	2170.090820	2517.098389	3184.077148	3500.091064	3802.590332	4092.191162	55820.210938	50383.359375	44915.031250	39417.859375	33894.261719	28346.759766	17191.080078	11589.375977	5977.072754	359.313110	-260.991608	-259.996674	-259.562286	-259.714691	-260.386963	-261.387939	-263.124420	-263.211426	-262.581451	-261.520874	698.551514	702.950623	707.035645	710.786072	714.188416	717.224792	722.053650	723.719604	724.758057	724.790833	46.247742	46.297749	46.241322	46.002899	45.524841	44.773006	42.447048	40.944080	39.310375	37.307640	-6015.395996	-5913.819824	-5570.682617	-5251.571777	-4955.660156	-4682.103516	-4198.708496	-3987.207275	-3794.744385	-3583.329102	
90.450000	734.489868	1094.486938	1454.069092	1811.719849	2165.520264	2513.280273	3181.719238	3498.436279	3801.618408	4091.881836	55744.941406	50315.464844	44854.554688	39364.820312	33848.664062	28308.542969	17167.373047	11572.708008	5967.253418	356.143372	-261.104614	-260.126099	-259.706360	-259.871277	-260.553741	-261.562683	-263.309937	-263.400513	-262.773285	-261.714600	697.602051	701.995117	706.074646	709.821167	713.222778	716.262329	721.111572	722.795532	723.857544	723.927673	46.350449	46.399399	46.342003	46.102566	45.623352	44.870144	42.540623	41.035458	39.399300	37.393276	-6015.421875	-5913.846680	-5570.711426	-5251.602051	-4955.691895	-4682.136719	-4198.743652	-3987.244385	-3794.782227	-3583.367920	
90.500000	774.118164	1130.173828	1485.784058	1839.444946	2189.252930	2533.037109	3193.664551	3506.590332	3806.085693	4092.772705	55673.964844	50251.445312	44797.511719	39314.773438	33805.605469	28272.431641	17144.910156	11556.869141	5957.856934	352.997192	-261.176697	-260.214752	-259.809479	-259.986572	-260.678711	-261.695221	-263.452423	-263.546509	-262.922211	-261.865540	696.709290	701.096741	705.171082	708.914124	712.314941	715.357239	720.225342	721.926270	723.010254	723.115723	45.844791	45.888706	45.826725	45.583981	45.103394	44.351257	42.032394	40.537041	38.913612	36.928009	-6015.444824	-5913.871582	-5570.736816	-5251.629395	-4955.720215	-4682.166504	-4198.776855	-3987.278564	-3794.817871	-3583.403320	
90.550000	860.438477	1207.881470	1554.827148	1899.795532	2240.916748	2576.060791	3219.724854	3524.420898	3815.914307	4094.837158	55608.199219	50192.089844	44744.613281	39268.355469	33765.636719	28238.898438	17124.005859	11542.101562	5949.060547	349.990875	-261.236115	-260.290497	-259.899261	-260.088043	-260.789246	-261.812653	-263.579010	-263.676605	-263.055267	-262.000671	695.883667	700.265930	704.335449	708.075195	711.475220	714.519836	719.404968	721.121155	722.225342	722.363464	44.738876	44.773857	44.703739	44.455421	43.973228	43.224510	40.930119	39.456326	37.860516	35.918659	-6015.465332	-5913.893066	-5570.759277	-5251.653809	-4955.746094	-4682.193359	-4198.806152	-3987.308838	-3794.848633	-3583.435303	
90.600000	992.091675	1326.389038	1660.115967	1991.828857	2319.706543	2641.679688	3259.492676	3551.647461	3830.945312	4098.035645	55548.414062	50138.132812	44696.523438	39226.117188	33729.269531	28208.361328	17104.933594	11528.596680	5940.967285	347.147858	-261.278900	-260.349213	-259.971619	-260.171356	-260.881073	-261.910614	-263.685150	-263.786072	-263.167786	-262.115387	695.134033	699.511658	703.576782	707.313599	710.712952	713.759827	718.660461	720.390808	721.513367	721.681335	43.050396	43.072681	42.991005	42.734909	42.250816	41.507702	39.250923	37.809929	36.256058	34.380516	-6015.479980	-5913.909668	-5570.776367	-5251.671875	-4955.765625	-4682.215332	-4198.829102	-3987.332764	-3794.873291	-3583.460205	
90.650000	1167.280884	1484.084229	1800.224243	2114.303467	2424.567383	2729.025391	3312.458008	3587.934082	3851.011963	4102.363281	55495.582031	50090.460938	44654.003906	39188.796875	33697.117188	28181.363281	17088.035156	11516.593750	5933.733887	344.530914	-261.245697	-260.331299	-259.966461	-260.176422	-260.893646	-261.928558	-263.710205	-263.814301	-263.199036	-262.148743	694.471985	698.845520	702.906982	706.641174	710.040100	713.089233	718.004395	719.747375	720.886658	721.081360	40.803112	40.809116	40.712635	40.446651	39.960384	39.224918	37.018215	35.620735	34.122459	32.334805	-6015.490723	-5913.922363	-5570.789551	-5251.686035	-4955.780762	-4682.231934	-4198.848633	-3987.352295	-3794.892578	-3583.479980	
90.700000	1383.432983	1678.646118	1973.085083	2265.409180	2553.943359	2836.794189	3377.820068	3632.723633	3875.795166	4107.731934	55450.273438	50049.585938	44617.558594	39156.785156	33669.550781	28158.197266	17073.519531	11506.275391	5927.488281	342.228302	-261.181458	-260.281372	-259.928497	-260.147675	-260.871582	-261.910950	-263.698395	-263.805481	-263.193207	-262.145050	693.904724	698.274841	702.333008	706.065186	709.463623	712.514832	717.442627	719.196899	720.350586	720.568481	38.029484	38.015865	37.901535	37.623699	37.135044	36.409245	34.264538	32.920742	31.490995	29.811577	-6015.497559	-5913.929199	-5570.798828	-5251.695801	-4955.791504	-4682.243164	-4198.859375	-3987.364502	-3794.905518	-3583.493164	
90.750000	1637.505249	1907.333496	2176.259521	2443.009521	2706.002441	2963.458984	3454.650635	3685.380371	3904.942871	4114.067871	55413.167969	50016.078125	44587.687500	39130.546875	33646.933594	28139.197266	17061.595703	11497.779297	5922.326660	340.294312	-261.056610	-260.169830	-259.827728	-260.055084	-260.784546	-261.827484	-263.619507	-263.729248	-263.119934	-262.073792	693.440186	697.807495	701.863220	705.593689	708.991882	712.044739	716.982971	718.746277	719.911865	720.148865	34.768143	34.731827	34.596840	34.305412	33.814251	33.100117	31.028790	29.748247	28.399141	26.846848	-6015.498047	-5913.931152	-5570.800293	-5251.698242	-4955.794922	-4682.246582	-4198.864746	-3987.369141	-3794.910400	-3583.497803	
90.800000	1925.870117	2166.881104	2406.845215	2644.566895	2878.569824	3107.206055	3541.845947	3745.144775	3938.033203	4121.273926	55384.656250	49990.343750	44564.730469	39110.386719	33629.550781	28124.566406	17052.396484	11491.212891	5918.312988	338.754456	-260.835602	-259.960876	-259.628296	-259.862488	-260.596497	-261.641998	-263.437347	-263.549469	-262.942963	-261.898804	693.084229	697.449524	701.503296	705.232605	708.630432	711.684448	716.630554	718.400879	719.575500	719.827332	31.065535	31.003767	30.845627	30.539049	30.045326	29.344702	27.357134	26.148558	24.891039	23.482933	-6015.494629	-5913.927734	-5570.798340	-5251.695312	-4955.793457	-4682.244629	-4198.863281	-3987.368164	-3794.909424	-3583.497070	
90.850000	2244.412842	2453.589355	2661.561279	2867.218994	3069.202637	3266.005859	3638.184570	3811.186279	3974.612793	4129.261719	55365.167969	49972.734375	44549.027344	39096.589844	33617.664062	28114.566406	17046.093750	11486.692383	5915.520996	337.637909	-260.447540	-259.583374	-259.259064	-259.498932	-260.236206	-261.283173	-263.080414	-263.194580	-262.590790	-261.548462	692.839783	697.203796	701.256348	704.984863	708.382996	711.438171	716.390442	718.166077	719.347595	719.610107	26.975138	26.885534	26.702078	26.378981	25.882599	25.197008	23.302029	22.172890	21.016445	19.767395	-6015.485352	-5913.918457	-5570.789062	-5251.687500	-4955.784668	-4682.237305	-4198.854980	-3987.359375	-3794.900146	-3583.487549	
90.900000	2588.596191	2763.377686	2936.786865	3107.804443	3275.196533	3437.611084	3742.308838	3882.575928	4014.168457	4137.922852	55354.949219	49963.523438	44540.824219	39089.386719	33611.449219	28109.343750	17042.767578	11484.282227	5913.979492	336.932770	-259.866608	-259.011475	-258.693817	-258.938019	-259.677307	-260.724884	-262.522552	-262.638489	-262.037140	-260.996460	692.710999	697.074463	701.126465	704.854858	708.253418	711.309631	716.266785	718.046082	719.231995	719.500977	22.555750	22.436331	22.225746	21.884966	21.385784	20.716425	18.921185	17.877649	16.830158	15.752651	-6015.471191	-5913.904785	-5570.775391	-5251.673828	-4955.770996	-4682.223633	-4198.839844	-3987.343750	-3794.884033	-3583.470947	
90.950000	2953.592285	3091.901367	3228.662598	3362.949463	3493.664062	3619.614990	3852.757812	3958.312744	4056.144531	4147.134766	55354.144531	49962.792969	44540.183594	39088.820312	33610.949219	28108.906250	17042.427734	11483.963867	5913.674316	336.628845	-259.065399	-258.217590	-257.905060	-258.152039	-258.892181	-259.939148	-261.735840	-261.853119	-261.254059	-260.215027	692.699951	697.063660	701.115906	704.844604	708.243774	711.300903	716.260803	718.041809	719.229492	719.500549	17.869350	17.718552	17.479422	17.120045	16.617973	15.965803	14.276050	13.323061	12.390863	11.494956	-6015.453613	-5913.887207	-5570.757812	-5251.655273	-4955.753418	-4682.204102	-4198.819824	-3987.322754	-3794.862549	-3583.448730	
91.000000	3334.219482	3434.495361	3533.039795	3629.027832	3721.498779	3809.428711	3967.963623	4037.323975	4099.955566	4156.781738	55363.015625	49970.796875	44547.296875	39095.042969	33616.289062	28113.349609	17045.085938	11485.746094	5914.589844	336.691772	-258.009979	-257.167786	-256.858673	-257.107056	-257.846741	-258.892151	-260.686554	-260.804749	-260.207642	-259.170013	692.812073	697.176758	701.229980	704.959473	708.359253	711.416809	716.376221	718.156433	719.342651	719.610962	12.982215	12.798907	12.530202	12.151609	11.646667	11.012543	9.432899	8.574318	7.762268	7.055530	-6015.434570	-5913.867676	-5570.738770	-5251.635254	-4955.731934	-4682.182129	-4198.795410	-3987.297852	-3794.836426	-3583.422607	
91.050000	3725.148438	3786.359863	3845.653809	3902.307373	3955.500977	4004.385254	4086.302979	4118.495605	4144.977539	4166.718750	55381.429688	49987.378906	44562.050781	39107.949219	33627.351562	28122.580078	17050.689453	11489.580078	5916.694824	337.098572	-256.720245	-255.881790	-255.574478	-255.822830	-256.560822	-257.603668	-259.394409	-259.513123	-258.917786	-257.881256	693.046082	697.412598	701.467468	705.198242	708.598511	711.655823	716.611511	718.388000	719.569580	719.830383	7.962545	7.746055	7.447164	7.049008	6.541279	5.925827	4.459463	3.697864	3.009173	2.496535	-6015.412109	-5913.845215	-5570.714355	-5251.611328	-4955.707031	-4682.156250	-4198.767090	-3987.267578	-3794.805664	-3583.390381	
91.100000	4120.958496	4142.616699	4162.170410	4179.000000	4192.429688	4201.784180	4206.137695	4200.700684	4190.586914	4176.808105	55409.062500	50012.292969	44584.199219	39127.343750	33643.984375	28136.457031	17059.156250	11495.407227	5919.938477	337.834198	-255.196030	-254.359375	-254.052109	-254.298828	-255.033890	-256.073120	-257.858795	-257.977692	-257.383698	-256.348175	693.397522	697.766602	701.823792	705.556274	708.957153	712.013794	716.963135	718.733887	719.907776	720.156372	2.879989	2.630108	2.300843	1.883052	1.372654	0.776232	-0.575299	-1.238713	-1.802582	-2.118925	-6015.388672	-5913.820312	-5570.689941	-5251.584961	-4955.679688	-4682.127441	-4198.735352	-3987.234619	-3794.770752	-3583.354980	
91.150000	4516.017578	4498.198242	4478.089844	4455.173828	4428.917480	4398.822266	4325.762207	4282.770996	4236.129395	4186.897949	55445.527344	50045.152344	44613.437500	39152.945312	33665.953125	28154.800781	17070.373047	11503.146484	5924.283691	338.877777	-253.459900	-252.623108	-252.314194	-252.557922	-253.288864	-254.323654	-256.103088	-256.221680	-255.628723	-254.593964	693.860229	698.232605	702.292847	706.027466	709.429260	712.484924	717.426025	719.189148	720.352844	720.584900	-2.192908	-2.475916	-2.835316	-3.272562	-3.785534	-4.362931	-5.599970	-6.165530	-6.604996	-6.725707	-6015.364746	-5913.796387	-5570.663574	-5251.558105	-4955.651367	-4682.098145	-4198.703125	-3987.200684	-3794.734863	-3583.318359	
91.200000	4904.831055	4848.165527	4789.028809	4727.002441	4661.696777	4592.781250	4443.542969	4363.592773	4281.000977	4196.874512	55490.671875	50085.839844	44649.636719	39184.656250	33693.152344	28177.533203	17084.271484	11512.744141	5929.685059	340.192444	-251.536346	-250.697571	-250.385315	-250.624634	-251.350372	-252.379776	-254.151794	-254.269730	-253.677536	-252.643234	694.432739	698.809082	702.872986	706.610229	710.013245	713.067749	717.998962	719.752686	720.903870	721.115295	-7.184915	-7.500319	-7.889192	-8.345463	-8.860930	-9.419662	-10.544395	-11.013922	-11.331255	-11.259792	-6015.343262	-5913.772949	-5570.639160	-5251.533203	-4955.623047	-4682.067871	-4198.669434	-3987.164795	-3794.697754	-3583.280029	
91.250000	5281.973145	5187.626953	5090.634766	4990.677246	4887.497070	4780.930176	4557.806641	4442.006348	4324.544434	4206.566895	55543.671875	50133.578125	44692.109375	39221.839844	33725.058594	28204.169922	17100.544922	11523.968750	5935.994629	341.717438	-249.437180	-248.594467	-248.277359	-248.510910	-249.230408	-250.253677	-252.017273	-252.134048	-251.542267	-250.508224	695.106873	699.487854	703.556091	707.296387	710.700317	713.753296	718.671997	720.414001	721.549805	721.736389	-12.026986	-12.373610	-12.790887	-13.265472	-13.783284	-14.323904	-15.339896	-15.716457	-15.915543	-15.657999	-6015.322754	-5913.751465	-5570.616699	-5251.507812	-4955.596191	-4682.039062	-4198.636719	-3987.130371	-3794.661377	-3583.242432	
91.300000	5642.257812	5511.914062	5378.759766	5242.565918	5103.208008	4960.677734	4666.979492	4516.939453	4366.169434	4215.858887	55603.984375	50187.914062	44740.433594	39264.125000	33761.332031	28234.447266	17119.023438	11536.709961	5943.139160	343.423859	-247.218948	-246.370529	-246.046875	-246.273468	-246.985779	-248.002197	-249.756424	-249.871719	-249.279999	-248.245956	695.875122	700.261292	704.334290	708.078003	711.482971	714.534058	719.437866	721.166321	722.284485	722.442444	-16.652918	-17.029163	-17.473385	-17.965284	-18.485157	-19.008310	-19.920174	-20.207878	-20.294037	-19.858940	-6015.305176	-5913.731934	-5570.594727	-5251.485352	-4955.571777	-4682.012695	-4198.604492	-3987.096436	-3794.625977	-3583.205811	
91.350000	5980.632812	5816.477051	5649.357422	5479.133301	5305.797852	5129.493164	4769.522461	4587.330078	4405.283691	4224.612305	55670.761719	50248.066406	44793.914062	39310.925781	33801.437500	28267.910156	17139.406250	11550.732422	5950.964355	345.232056	-244.905121	-244.049301	-243.717728	-243.936188	-244.640457	-245.649475	-247.393570	-247.507050	-246.914963	-245.880722	696.727600	701.119385	705.197632	708.945007	712.351135	715.400085	720.287048	722.000244	723.098389	723.224243	-20.998024	-21.401878	-21.871220	-22.379189	-22.900810	-23.407366	-24.221107	-24.425270	-24.405352	-23.803654	-6015.291504	-5913.716309	-5570.578125	-5251.466797	-4955.550781	-4681.988281	-4198.575684	-3987.065430	-3794.593506	-3583.171631	
91.400000	6292.404785	6097.098145	5898.687012	5697.111328	5492.476562	5285.058105	4864.037598	4652.222656	4441.363281	4232.718750	55743.351562	50313.449219	44852.031250	39361.765625	33845.003906	28304.240234	17161.509766	11565.907227	5959.403320	347.115662	-242.552872	-241.688004	-241.347229	-241.556549	-242.252090	-243.253250	-244.986633	-245.098007	-244.505264	-243.470505	697.655457	702.053406	706.137390	709.888672	713.295898	716.342285	721.210876	722.907471	723.983887	724.074829	-25.001350	-25.430416	-25.922691	-26.445303	-26.968418	-27.459633	-28.183046	-28.310349	-28.192850	-27.437901	-6015.281250	-5913.704102	-5570.564453	-5251.450684	-4955.532227	-4681.969238	-4198.551758	-3987.039307	-3794.565186	-3583.142090	
