HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	TwHtALxt  N_0	TwHtALxt  N_1	TwHtALxt  N_2	TwHtALxt  N_3	TwHtALxt  N_4	TwHtALxt  N_5	TwHtALxt  N_7	TwHtALxt  N_8	TwHtALxt  N_9	TwHtALxt  N_10	TwHtALyt  N_0	TwHtALyt  N_1	TwHtALyt  N_2	TwHtALyt  N_3	TwHtALyt  N_4	TwHtALyt  N_5	TwHtALyt  N_7	TwHtALyt  N_8	TwHtALyt  N_9	TwHtALyt  N_10	TwHtALzt  N_0	TwHtALzt  N_1	TwHtALzt  N_2	TwHtALzt  N_3	TwHtALzt  N_4	TwHtALzt  N_5	TwHtALzt  N_7	TwHtALzt  N_8	TwHtALzt  N_9	TwHtALzt  N_10	TwHtTDxt  N_0	TwHtTDxt  N_1	TwHtTDxt  N_2	TwHtTDxt  N_3	TwHtTDxt  N_4	TwHtTDxt  N_5	TwHtTDxt  N_7	TwHtTDxt  N_8	TwHtTDxt  N_9	TwHtTDxt  N_10	TwHtTDyt  N_0	TwHtTDyt  N_1	TwHtTDyt  N_2	TwHtTDyt  N_3	TwHtTDyt  N_4	TwHtTDyt  N_5	TwHtTDyt  N_7	TwHtTDyt  N_8	TwHtTDyt  N_9	TwHtTDyt  N_10	TwHtTDzt  N_0	TwHtTDzt  N_1	TwHtTDzt  N_2	TwHtTDzt  N_3	TwHtTDzt  N_4	TwHtTDzt  N_5	TwHtTDzt  N_7	TwHtTDzt  N_8	TwHtTDzt  N_9	TwHtTDzt  N_10	
34.250000	-0.000000	-0.000119	-0.000469	-0.001030	-0.001774	-0.002662	-0.004679	-0.005709	-0.006691	-0.007597	-0.000000	-0.001453	-0.005892	-0.013408	-0.024055	-0.037844	-0.074648	-0.097410	-0.122784	-0.150427	0.000000	-0.000000	-0.000000	-0.000001	-0.000003	-0.000004	-0.000004	0.000000	0.000007	0.000013	0.000000	0.002684	0.010916	0.024915	0.044836	0.070754	0.140270	0.183248	0.230833	0.281886	0.000000	0.000129	0.000437	0.000771	0.000937	0.000701	-0.001951	-0.004775	-0.008724	-0.013689	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000248	-0.000370	-0.000511	-0.000679	
34.300000	-0.000000	-0.000086	-0.000332	-0.000718	-0.001212	-0.001772	-0.002909	-0.003390	-0.003764	-0.004014	-0.000000	-0.001547	-0.006274	-0.014280	-0.025623	-0.040318	-0.079555	-0.103833	-0.130904	-0.160400	0.000000	-0.000000	-0.000000	-0.000001	-0.000002	-0.000002	0.000003	0.000010	0.000021	0.000031	0.000000	0.002678	0.010891	0.024858	0.044732	0.070590	0.139944	0.182820	0.230292	0.281224	0.000000	0.000146	0.000504	0.000924	0.001211	0.001132	-0.001101	-0.003667	-0.007327	-0.011978	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000244	-0.000366	-0.000504	-0.000679	
34.350000	-0.000000	-0.000043	-0.000163	-0.000337	-0.000535	-0.000721	-0.000897	-0.000811	-0.000575	-0.000190	-0.000000	-0.001625	-0.006592	-0.015003	-0.026918	-0.042352	-0.083553	-0.109040	-0.137456	-0.168414	0.000000	-0.000000	-0.000000	-0.000001	-0.000001	-0.000000	0.000009	0.000020	0.000034	0.000047	0.000000	0.002672	0.010865	0.024799	0.044627	0.070423	0.139612	0.182387	0.229746	0.280556	0.000000	0.000158	0.000555	0.001041	0.001419	0.001460	-0.000455	-0.002824	-0.006266	-0.010678	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000244	-0.000366	-0.000504	-0.000671	
34.400000	0.000000	0.000004	0.000027	0.000089	0.000215	0.000434	0.001270	0.001937	0.002783	0.003792	-0.000000	-0.001686	-0.006837	-0.015559	-0.027913	-0.043909	-0.086597	-0.112994	-0.142416	-0.174465	0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000002	0.000015	0.000028	0.000046	0.000062	0.000000	0.002665	0.010839	0.024740	0.044521	0.070256	0.139282	0.181955	0.229203	0.279894	0.000000	0.000167	0.000589	0.001118	0.001559	0.001680	-0.000022	-0.002260	-0.005555	-0.009807	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000244	-0.000362	-0.000504	-0.000671	
34.450000	0.000000	0.000054	0.000228	0.000537	0.001001	0.001639	0.003508	0.004759	0.006212	0.007835	-0.000000	-0.001727	-0.007002	-0.015933	-0.028580	-0.044954	-0.088633	-0.115636	-0.145727	-0.178501	0.000000	-0.000000	-0.000000	0.000000	0.000001	0.000004	0.000020	0.000036	0.000056	0.000074	0.000000	0.002659	0.010814	0.024682	0.044416	0.070092	0.138957	0.181532	0.228670	0.279245	0.000000	0.000171	0.000606	0.001157	0.001628	0.001788	0.000192	-0.001981	-0.005204	-0.009378	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000240	-0.000362	-0.000496	-0.000664	
34.500000	0.000000	0.000104	0.000425	0.000977	0.001774	0.002826	0.005716	0.007544	0.009598	0.011829	-0.000000	-0.001747	-0.007084	-0.016118	-0.028908	-0.045465	-0.089618	-0.116905	-0.147308	-0.180417	0.000000	-0.000000	0.000000	0.000000	0.000002	0.000005	0.000024	0.000042	0.000063	0.000084	0.000000	0.002653	0.010789	0.024626	0.044315	0.069933	0.138644	0.181124	0.228158	0.278621	0.000000	0.000171	0.000606	0.001156	0.001626	0.001784	0.000183	-0.001993	-0.005220	-0.009398	0.000000	-0.000001	-0.000006	-0.000019	-0.000046	-0.000088	-0.000240	-0.000359	-0.000496	-0.000664	
34.550000	0.000000	0.000151	0.000612	0.001396	0.002510	0.003957	0.007825	0.010209	0.012843	0.015665	-0.000000	-0.001747	-0.007083	-0.016112	-0.028891	-0.045428	-0.089503	-0.116726	-0.147047	-0.180059	-0.000000	-0.000000	0.000000	0.000001	0.000002	0.000007	0.000027	0.000046	0.000069	0.000090	0.000000	0.002647	0.010766	0.024572	0.044220	0.069782	0.138347	0.180738	0.227674	0.278032	0.000000	0.000166	0.000587	0.001114	0.001550	0.001666	-0.000051	-0.002298	-0.005604	-0.009869	0.000000	-0.000001	-0.000006	-0.000019	-0.000046	-0.000088	-0.000240	-0.000359	-0.000496	-0.000664	
34.600000	0.000000	0.000194	0.000784	0.001781	0.003187	0.004998	0.009776	0.012682	0.015865	0.019247	-0.000000	-0.001725	-0.006991	-0.015898	-0.028500	-0.044798	-0.088198	-0.114982	-0.144799	-0.177248	-0.000000	-0.000000	0.000000	0.000001	0.000003	0.000007	0.000029	0.000048	0.000071	0.000092	0.000000	0.002642	0.010744	0.024523	0.044131	0.069643	0.138073	0.180381	0.227226	0.277486	0.000000	0.000157	0.000551	0.001032	0.001403	0.001435	-0.000507	-0.002893	-0.006354	-0.010787	0.000000	-0.000001	-0.000006	-0.000019	-0.000044	-0.000084	-0.000240	-0.000359	-0.000496	-0.000656	
34.650000	0.000000	0.000230	0.000931	0.002112	0.003773	0.005906	0.011504	0.014889	0.018583	0.022495	-0.000000	-0.001677	-0.006794	-0.015447	-0.027684	-0.043501	-0.085583	-0.111532	-0.140404	-0.171813	-0.000000	-0.000000	0.000000	0.000001	0.000003	0.000008	0.000030	0.000049	0.000071	0.000091	0.000000	0.002637	0.010725	0.024479	0.044051	0.069517	0.137825	0.180058	0.226820	0.276993	0.000000	0.000144	0.000498	0.000911	0.001186	0.001093	-0.001180	-0.003771	-0.007460	-0.012142	0.000000	-0.000001	-0.000006	-0.000019	-0.000044	-0.000084	-0.000237	-0.000355	-0.000488	-0.000656	
34.700000	0.000000	0.000260	0.001050	0.002381	0.004254	0.006659	0.012967	0.016782	0.020943	0.025349	-0.000000	-0.001600	-0.006481	-0.014732	-0.026397	-0.041471	-0.081556	-0.106261	-0.133741	-0.163628	-0.000000	-0.000000	0.000000	0.000001	0.000003	0.000007	0.000029	0.000047	0.000068	0.000086	0.000000	0.002633	0.010708	0.024440	0.043982	0.069407	0.137608	0.179775	0.226465	0.276559	0.000000	0.000127	0.000428	0.000752	0.000901	0.000645	-0.002062	-0.004922	-0.008910	-0.013917	0.000000	-0.000001	-0.000006	-0.000019	-0.000044	-0.000084	-0.000237	-0.000355	-0.000488	-0.000656	
34.750000	0.000000	0.000282	0.001140	0.002586	0.004625	0.007248	0.014147	0.018333	0.022908	0.027763	-0.000000	-0.001493	-0.006047	-0.013746	-0.024630	-0.038694	-0.076090	-0.099136	-0.124771	-0.152651	-0.000000	-0.000000	0.000000	0.000001	0.000003	0.000007	0.000027	0.000043	0.000062	0.000077	0.000000	0.002629	0.010693	0.024407	0.043923	0.069315	0.137425	0.179537	0.226164	0.276192	0.000000	0.000106	0.000343	0.000557	0.000552	0.000096	-0.003142	-0.006330	-0.010683	-0.016088	0.000000	-0.000001	-0.000006	-0.000019	-0.000044	-0.000084	-0.000237	-0.000355	-0.000488	-0.000656	
34.800000	0.000000	0.000296	0.001199	0.002726	0.004884	0.007669	0.015037	0.019532	0.024464	0.029715	-0.000000	-0.001358	-0.005500	-0.012504	-0.022406	-0.035204	-0.069243	-0.090226	-0.113568	-0.138959	-0.000000	-0.000000	-0.000000	0.000000	0.000002	0.000006	0.000023	0.000038	0.000054	0.000066	0.000000	0.002627	0.010682	0.024381	0.043876	0.069241	0.137279	0.179345	0.225922	0.275897	0.000000	0.000081	0.000243	0.000330	0.000145	-0.000545	-0.004404	-0.007975	-0.012755	-0.018624	0.000000	-0.000001	-0.000006	-0.000019	-0.000044	-0.000084	-0.000237	-0.000355	-0.000488	-0.000656	
34.850000	0.000000	0.000305	0.001237	0.002817	0.005057	0.007958	0.015678	0.020415	0.025634	0.031209	-0.000000	-0.001197	-0.004852	-0.011031	-0.019771	-0.031069	-0.061135	-0.079676	-0.100310	-0.122758	-0.000000	-0.000000	-0.000000	0.000000	0.000001	0.000004	0.000019	0.000031	0.000044	0.000052	0.000000	0.002625	0.010674	0.024362	0.043842	0.069187	0.137171	0.179203	0.225744	0.275678	0.000000	0.000053	0.000130	0.000073	-0.000316	-0.001269	-0.005829	-0.009833	-0.015094	-0.021487	0.000000	-0.000001	-0.000006	-0.000019	-0.000044	-0.000084	-0.000237	-0.000355	-0.000488	-0.000656	
34.900000	0.000000	0.000311	0.001262	0.002878	0.005173	0.008152	0.016116	0.021023	0.026443	0.032248	-0.000000	-0.001015	-0.004115	-0.009359	-0.016778	-0.026374	-0.051932	-0.067707	-0.085270	-0.104385	-0.000000	-0.000000	-0.000000	-0.000000	0.000001	0.000003	0.000014	0.000023	0.000033	0.000037	0.000000	0.002623	0.010668	0.024350	0.043821	0.069153	0.137102	0.179114	0.225630	0.275539	0.000000	0.000023	0.000005	-0.000210	-0.000822	-0.002064	-0.007396	-0.011875	-0.017666	-0.024635	0.000000	-0.000001	-0.000006	-0.000019	-0.000044	-0.000084	-0.000237	-0.000355	-0.000488	-0.000656	
34.950000	0.000000	0.000315	0.001280	0.002920	0.005251	0.008280	0.016385	0.021385	0.026913	0.032836	-0.000000	-0.000816	-0.003308	-0.007526	-0.013500	-0.021232	-0.041858	-0.054607	-0.068813	-0.084285	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000002	0.000009	0.000015	0.000021	0.000021	0.000000	0.002623	0.010666	0.024346	0.043812	0.069139	0.137075	0.179077	0.225583	0.275481	0.000000	-0.000010	-0.000128	-0.000513	-0.001367	-0.002920	-0.009080	-0.014071	-0.020431	-0.028019	0.000000	-0.000001	-0.000006	-0.000019	-0.000044	-0.000084	-0.000237	-0.000355	-0.000488	-0.000656	
35.000000	0.000000	0.000317	0.001289	0.002939	0.005283	0.008328	0.016472	0.021493	0.027042	0.032985	-0.000000	-0.000605	-0.002453	-0.005585	-0.010027	-0.015786	-0.031184	-0.040725	-0.051372	-0.062980	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000004	0.000007	0.000009	0.000004	0.000000	0.002623	0.010668	0.024348	0.043817	0.069147	0.137088	0.179094	0.225604	0.275505	-0.000000	-0.000045	-0.000269	-0.000833	-0.001940	-0.003821	-0.010855	-0.016385	-0.023346	-0.031587	0.000000	-0.000001	-0.000006	-0.000019	-0.000044	-0.000084	-0.000237	-0.000355	-0.000488	-0.000656	
35.050000	0.000000	0.000315	0.001282	0.002922	0.005251	0.008273	0.016349	0.021323	0.026816	0.032696	-0.000000	-0.000387	-0.001574	-0.003589	-0.006455	-0.010181	-0.020195	-0.026430	-0.033407	-0.041030	-0.000000	-0.000000	-0.000000	-0.000001	-0.000001	-0.000001	-0.000001	-0.000001	-0.000003	-0.000012	0.000000	0.002624	0.010672	0.024358	0.043835	0.069175	0.137143	0.179165	0.225692	0.275611	-0.000000	-0.000081	-0.000415	-0.001165	-0.002534	-0.004756	-0.012695	-0.018784	-0.026367	-0.035286	0.000000	-0.000001	-0.000006	-0.000019	-0.000044	-0.000084	-0.000237	-0.000355	-0.000496	-0.000664	
35.100000	0.000000	0.000310	0.001260	0.002870	0.005155	0.008117	0.016019	0.020877	0.026236	0.031968	-0.000000	-0.000170	-0.000693	-0.001589	-0.002874	-0.004561	-0.009168	-0.012077	-0.015361	-0.018973	-0.000000	-0.000000	-0.000000	-0.000001	-0.000002	-0.000003	-0.000006	-0.000009	-0.000015	-0.000027	0.000000	0.002626	0.010680	0.024376	0.043866	0.069223	0.137238	0.179288	0.225846	0.275799	-0.000000	-0.000118	-0.000563	-0.001503	-0.003140	-0.005708	-0.014572	-0.021231	-0.029449	-0.039059	0.000000	-0.000001	-0.000006	-0.000019	-0.000044	-0.000084	-0.000240	-0.000359	-0.000496	-0.000664	
35.150000	0.000000	0.000301	0.001222	0.002783	0.004995	0.007859	0.015480	0.020155	0.025305	0.030804	0.000000	0.000042	0.000166	0.000365	0.000627	0.000938	0.001644	0.002006	0.002361	0.002706	-0.000000	-0.000000	-0.000000	-0.000001	-0.000002	-0.000004	-0.000010	-0.000017	-0.000026	-0.000042	0.000000	0.002629	0.010690	0.024400	0.043909	0.069292	0.137373	0.179463	0.226065	0.276065	-0.000000	-0.000154	-0.000712	-0.001842	-0.003749	-0.006665	-0.016457	-0.023690	-0.032547	-0.042853	0.000000	-0.000001	-0.000006	-0.000019	-0.000044	-0.000084	-0.000240	-0.000359	-0.000496	-0.000671	
35.200000	0.000000	0.000288	0.001166	0.002654	0.004760	0.007483	0.014714	0.019140	0.024008	0.029201	0.000000	0.000245	0.000987	0.002233	0.003977	0.006207	0.012030	0.015556	0.019435	0.023618	-0.000000	-0.000000	-0.000000	-0.000001	-0.000003	-0.000005	-0.000015	-0.000024	-0.000037	-0.000055	0.000000	0.002632	0.010704	0.024431	0.043965	0.069380	0.137545	0.179687	0.226346	0.276406	-0.000000	-0.000191	-0.000860	-0.002178	-0.004352	-0.007614	-0.018326	-0.026127	-0.035617	-0.046613	0.000000	-0.000001	-0.000006	-0.000019	-0.000046	-0.000088	-0.000240	-0.000362	-0.000504	-0.000671	
35.250000	0.000000	0.000268	0.001087	0.002473	0.004435	0.006971	0.013698	0.017814	0.022338	0.027162	0.000000	0.000435	0.001758	0.003988	0.007130	0.011173	0.021852	0.028389	0.035632	0.043485	-0.000000	-0.000000	-0.000000	-0.000001	-0.000003	-0.000006	-0.000019	-0.000030	-0.000046	-0.000068	0.000000	0.002636	0.010721	0.024469	0.044033	0.069485	0.137753	0.179957	0.226685	0.276818	-0.000000	-0.000227	-0.001004	-0.002507	-0.004941	-0.008540	-0.020152	-0.028509	-0.038619	-0.050290	0.000000	-0.000001	-0.000006	-0.000019	-0.000046	-0.000088	-0.000244	-0.000366	-0.000504	-0.000679	
35.300000	0.000000	0.000242	0.000980	0.002232	0.004006	0.006303	0.012417	0.016168	0.020300	0.024714	0.000000	0.000611	0.002476	0.005625	0.010072	0.015812	0.031046	0.040418	0.050830	0.062144	-0.000000	-0.000000	-0.000001	-0.000001	-0.000004	-0.000007	-0.000023	-0.000037	-0.000056	-0.000079	0.000000	0.002641	0.010740	0.024512	0.044111	0.069608	0.137993	0.180270	0.227077	0.277294	-0.000000	-0.000261	-0.001143	-0.002823	-0.005508	-0.009432	-0.021912	-0.030805	-0.041512	-0.053834	0.000000	-0.000001	-0.000006	-0.000019	-0.000046	-0.000088	-0.000244	-0.000366	-0.000511	-0.000687	
35.350000	0.000000	0.000208	0.000847	0.001934	0.003480	0.005492	0.010891	0.014229	0.017926	0.021893	0.000000	0.000776	0.003144	0.007148	0.012810	0.020131	0.039610	0.051623	0.064991	0.079535	-0.000000	-0.000000	-0.000001	-0.000002	-0.000004	-0.000008	-0.000027	-0.000043	-0.000065	-0.000090	0.000000	0.002646	0.010761	0.024561	0.044198	0.069745	0.138263	0.180620	0.227516	0.277829	-0.000000	-0.000293	-0.001275	-0.003123	-0.006047	-0.010280	-0.023583	-0.032986	-0.044261	-0.057200	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000248	-0.000370	-0.000519	-0.000687	
35.400000	0.000000	0.000171	0.000696	0.001596	0.002885	0.004577	0.009175	0.012055	0.015271	0.018746	0.000000	0.000928	0.003763	0.008561	0.015351	0.024137	0.047554	0.062017	0.078126	0.095664	-0.000000	-0.000000	-0.000001	-0.000002	-0.000005	-0.000010	-0.000031	-0.000049	-0.000073	-0.000100	0.000000	0.002652	0.010784	0.024614	0.044293	0.069895	0.138558	0.181004	0.227998	0.278415	-0.000000	-0.000324	-0.001399	-0.003404	-0.006551	-0.011072	-0.025145	-0.035024	-0.046830	-0.060348	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000248	-0.000374	-0.000519	-0.000694	
35.450000	0.000000	0.000130	0.000536	0.001236	0.002250	0.003597	0.007330	0.009711	0.012399	0.015333	0.000000	0.001068	0.004332	0.009859	0.017687	0.027825	0.054878	0.071609	0.090257	0.110572	-0.000000	-0.000000	-0.000001	-0.000002	-0.000005	-0.000011	-0.000035	-0.000055	-0.000081	-0.000110	0.000000	0.002658	0.010809	0.024671	0.044395	0.070055	0.138873	0.181415	0.228514	0.279043	-0.000000	-0.000352	-0.001512	-0.003662	-0.007013	-0.011799	-0.026579	-0.036895	-0.049188	-0.063237	0.000000	-0.000001	-0.000007	-0.000019	-0.000046	-0.000088	-0.000252	-0.000378	-0.000526	-0.000702	
35.500000	0.000000	0.000089	0.000369	0.000862	0.001589	0.002575	0.005398	0.007249	0.009376	0.011730	0.000000	0.001196	0.004852	0.011046	0.019824	0.031200	0.061598	0.080418	0.101411	0.124292	-0.000000	-0.000000	-0.000001	-0.000002	-0.000005	-0.000012	-0.000039	-0.000061	-0.000089	-0.000119	0.000000	0.002665	0.010835	0.024730	0.044502	0.070223	0.139205	0.181847	0.229057	0.279705	-0.000000	-0.000377	-0.001614	-0.003893	-0.007428	-0.012452	-0.027868	-0.038576	-0.051307	-0.065833	0.000000	-0.000001	-0.000007	-0.000019	-0.000048	-0.000092	-0.000252	-0.000381	-0.000526	-0.000710	
35.550000	0.000000	0.000047	0.000201	0.000484	0.000922	0.001540	0.003426	0.004728	0.006268	0.008012	0.000000	0.001314	0.005329	0.012135	0.021785	0.034295	0.067747	0.088473	0.111600	0.136814	0.000000	-0.000000	-0.000001	-0.000002	-0.000006	-0.000013	-0.000043	-0.000067	-0.000096	-0.000128	0.000000	0.002671	0.010862	0.024791	0.044611	0.070396	0.139547	0.182294	0.229620	0.280392	-0.000000	-0.000399	-0.001703	-0.004096	-0.007791	-0.013024	-0.028994	-0.040046	-0.053160	-0.068102	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000256	-0.000385	-0.000534	-0.000717	
35.600000	0.000000	0.000006	0.000037	0.000114	0.000264	0.000517	0.001462	0.002206	0.003144	0.004260	0.000000	0.001422	0.005770	0.013138	0.023584	0.037126	0.073330	0.095758	0.120782	0.148062	0.000000	-0.000000	-0.000001	-0.000002	-0.000006	-0.000014	-0.000046	-0.000072	-0.000104	-0.000137	0.000000	0.002678	0.010889	0.024853	0.044722	0.070571	0.139896	0.182750	0.230195	0.281095	-0.000000	-0.000417	-0.001778	-0.004267	-0.008098	-0.013506	-0.029944	-0.041286	-0.054721	-0.070014	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000259	-0.000385	-0.000534	-0.000717	
35.650000	-0.000000	-0.000030	-0.000112	-0.000224	-0.000343	-0.000437	-0.000413	-0.000232	0.000088	0.000544	0.000000	0.001520	0.006167	0.014039	0.025194	0.039648	0.078263	0.102166	0.128825	0.157878	0.000000	-0.000000	-0.000001	-0.000003	-0.000007	-0.000015	-0.000050	-0.000078	-0.000111	-0.000146	0.000000	0.002684	0.010916	0.024914	0.044833	0.070747	0.140246	0.183208	0.230773	0.281803	-0.000000	-0.000432	-0.001838	-0.004404	-0.008343	-0.013892	-0.030705	-0.042277	-0.055971	-0.071544	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000259	-0.000389	-0.000542	-0.000725	
35.700000	-0.000000	-0.000061	-0.000238	-0.000516	-0.000874	-0.001286	-0.002143	-0.002524	-0.002839	-0.003075	0.000000	0.001603	0.006501	0.014795	0.026544	0.041761	0.082382	0.107508	0.135519	0.166035	0.000000	-0.000000	-0.000001	-0.000003	-0.000007	-0.000016	-0.000053	-0.000083	-0.000118	-0.000154	0.000000	0.002691	0.010942	0.024975	0.044943	0.070920	0.140592	0.183663	0.231348	0.282508	-0.000000	-0.000443	-0.001882	-0.004504	-0.008524	-0.014176	-0.031264	-0.043007	-0.056889	-0.072669	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000259	-0.000393	-0.000542	-0.000732	
35.750000	-0.000000	-0.000085	-0.000339	-0.000755	-0.001320	-0.002016	-0.003703	-0.004638	-0.005598	-0.006554	0.000000	0.001666	0.006755	0.015370	0.027572	0.043370	0.085520	0.111581	0.140624	0.172259	0.000000	-0.000000	-0.000001	-0.000003	-0.000008	-0.000017	-0.000056	-0.000087	-0.000125	-0.000162	0.000000	0.002697	0.010968	0.025034	0.045050	0.071090	0.140932	0.184109	0.231913	0.283201	-0.000000	-0.000450	-0.001910	-0.004567	-0.008637	-0.014353	-0.031613	-0.043462	-0.057462	-0.073370	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000092	-0.000263	-0.000393	-0.000549	-0.000732	
35.800000	-0.000000	-0.000105	-0.000424	-0.000959	-0.001706	-0.002659	-0.005127	-0.006599	-0.008192	-0.009864	0.000000	0.001707	0.006921	0.015748	0.028244	0.044419	0.087555	0.114212	0.143913	0.176256	0.000000	-0.000000	-0.000001	-0.000003	-0.000008	-0.000018	-0.000059	-0.000092	-0.000131	-0.000170	0.000000	0.002703	0.010993	0.025091	0.045152	0.071253	0.141260	0.184540	0.232460	0.283873	-0.000000	-0.000453	-0.001921	-0.004592	-0.008680	-0.014421	-0.031746	-0.043635	-0.057679	-0.073635	0.000000	-0.000001	-0.000007	-0.000021	-0.000048	-0.000095	-0.000263	-0.000397	-0.000549	-0.000740	
35.850000	-0.000000	-0.000123	-0.000499	-0.001140	-0.002054	-0.003245	-0.006446	-0.008430	-0.010630	-0.012994	0.000000	0.001726	0.006997	0.015915	0.028537	0.044867	0.088382	0.115253	0.145179	0.177756	0.000000	-0.000000	-0.000001	-0.000003	-0.000009	-0.000019	-0.000062	-0.000096	-0.000136	-0.000177	0.000000	0.002709	0.011017	0.025145	0.045251	0.071409	0.141573	0.184953	0.232984	0.284517	-0.000000	-0.000451	-0.001914	-0.004576	-0.008652	-0.014377	-0.031659	-0.043520	-0.057534	-0.073457	0.000000	-0.000001	-0.000007	-0.000021	-0.000050	-0.000095	-0.000263	-0.000397	-0.000549	-0.000740	
35.900000	-0.000000	-0.000139	-0.000568	-0.001308	-0.002376	-0.003789	-0.007680	-0.010147	-0.012923	-0.015943	0.000000	0.001719	0.006968	0.015846	0.028405	0.044644	0.087877	0.114550	0.144240	0.176548	0.000000	-0.000000	-0.000001	-0.000003	-0.000009	-0.000020	-0.000064	-0.000100	-0.000142	-0.000184	0.000000	0.002714	0.011039	0.025196	0.045343	0.071556	0.141870	0.185343	0.233478	0.285125	-0.000000	-0.000445	-0.001890	-0.004521	-0.008553	-0.014221	-0.031351	-0.043118	-0.057027	-0.072836	0.000000	-0.000001	-0.000007	-0.000021	-0.000050	-0.000095	-0.000267	-0.000401	-0.000557	-0.000748	
35.950000	-0.000000	-0.000155	-0.000637	-0.001474	-0.002693	-0.004318	-0.008861	-0.011780	-0.015090	-0.018716	0.000000	0.001683	0.006821	0.015508	0.027792	0.043672	0.085924	0.111979	0.140970	0.172509	0.000000	-0.000000	-0.000001	-0.000003	-0.000010	-0.000021	-0.000067	-0.000103	-0.000146	-0.000189	0.000000	0.002720	0.011060	0.025244	0.045430	0.071693	0.142145	0.185705	0.233938	0.285689	-0.000000	-0.000435	-0.001848	-0.004426	-0.008384	-0.013954	-0.030825	-0.042432	-0.056163	-0.071778	0.000000	-0.000001	-0.000007	-0.000021	-0.000050	-0.000095	-0.000267	-0.000401	-0.000557	-0.000748	
36.000000	-0.000000	-0.000173	-0.000712	-0.001651	-0.003023	-0.004860	-0.010022	-0.013356	-0.017149	-0.021315	0.000000	0.001616	0.006547	0.014885	0.026678	0.041923	0.082488	0.107505	0.135343	0.165630	0.000000	-0.000000	-0.000001	-0.000004	-0.000010	-0.000022	-0.000069	-0.000106	-0.000150	-0.000195	0.000000	0.002724	0.011079	0.025288	0.045509	0.071819	0.142397	0.186036	0.234357	0.286203	-0.000000	-0.000420	-0.001790	-0.004294	-0.008146	-0.013581	-0.030088	-0.041472	-0.054953	-0.070296	0.000000	-0.000001	-0.000007	-0.000021	-0.000050	-0.000095	-0.000267	-0.000401	-0.000557	-0.000748	
36.050000	-0.000000	-0.000193	-0.000796	-0.001845	-0.003376	-0.005425	-0.011175	-0.014884	-0.019101	-0.023730	0.000000	0.001519	0.006156	0.014000	0.025096	0.039446	0.077650	0.101223	0.127463	0.156018	0.000000	-0.000000	-0.000001	-0.000004	-0.000010	-0.000023	-0.000071	-0.000109	-0.000154	-0.000199	0.000000	0.002728	0.011096	0.025327	0.045580	0.071932	0.142622	0.186331	0.234730	0.286661	-0.000000	-0.000402	-0.001716	-0.004125	-0.007843	-0.013105	-0.029152	-0.040250	-0.053414	-0.068412	0.000000	-0.000001	-0.000007	-0.000021	-0.000050	-0.000095	-0.000267	-0.000401	-0.000557	-0.000748	
36.100000	-0.000000	-0.000217	-0.000892	-0.002061	-0.003761	-0.006023	-0.012326	-0.016364	-0.020935	-0.025936	0.000000	0.001399	0.005669	0.012895	0.023119	0.036343	0.071571	0.093318	0.117532	0.143888	0.000000	-0.000000	-0.000001	-0.000004	-0.000011	-0.000023	-0.000072	-0.000111	-0.000156	-0.000202	0.000000	0.002732	0.011111	0.025362	0.045642	0.072030	0.142818	0.186588	0.235054	0.287057	-0.000000	-0.000380	-0.001627	-0.003923	-0.007481	-0.012534	-0.028028	-0.038785	-0.051569	-0.066152	0.000000	-0.000001	-0.000007	-0.000021	-0.000050	-0.000095	-0.000267	-0.000401	-0.000557	-0.000748	
