HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	TwHtALxt  N_0	TwHtALxt  N_1	TwHtALxt  N_2	TwHtALxt  N_3	TwHtALxt  N_4	TwHtALxt  N_5	TwHtALxt  N_7	TwHtALxt  N_8	TwHtALxt  N_9	TwHtALxt  N_10	TwHtALyt  N_0	TwHtALyt  N_1	TwHtALyt  N_2	TwHtALyt  N_3	TwHtALyt  N_4	TwHtALyt  N_5	TwHtALyt  N_7	TwHtALyt  N_8	TwHtALyt  N_9	TwHtALyt  N_10	TwHtALzt  N_0	TwHtALzt  N_1	TwHtALzt  N_2	TwHtALzt  N_3	TwHtALzt  N_4	TwHtALzt  N_5	TwHtALzt  N_7	TwHtALzt  N_8	TwHtALzt  N_9	TwHtALzt  N_10	TwHtTDxt  N_0	TwHtTDxt  N_1	TwHtTDxt  N_2	TwHtTDxt  N_3	TwHtTDxt  N_4	TwHtTDxt  N_5	TwHtTDxt  N_7	TwHtTDxt  N_8	TwHtTDxt  N_9	TwHtTDxt  N_10	TwHtTDyt  N_0	TwHtTDyt  N_1	TwHtTDyt  N_2	TwHtTDyt  N_3	TwHtTDyt  N_4	TwHtTDyt  N_5	TwHtTDyt  N_7	TwHtTDyt  N_8	TwHtTDyt  N_9	TwHtTDyt  N_10	TwHtTDzt  N_0	TwHtTDzt  N_1	TwHtTDzt  N_2	TwHtTDzt  N_3	TwHtTDzt  N_4	TwHtTDzt  N_5	TwHtTDzt  N_7	TwHtTDzt  N_8	TwHtTDzt  N_9	TwHtTDzt  N_10	
93.050000	-0.062873	-0.080795	-0.119824	-0.174692	-0.238227	-0.301588	-0.388093	-0.392546	-0.362534	-0.297479	0.030841	0.040552	0.064265	0.096599	0.130442	0.157260	0.153260	0.106718	0.025150	-0.088286	-0.022603	-0.022773	-0.022983	-0.023256	-0.023606	-0.024036	-0.025050	-0.025544	-0.025951	-0.026224	0.000000	0.003552	0.014411	0.032807	0.058868	0.092602	0.182308	0.237300	0.297851	0.362500	-0.000000	-0.000192	-0.000857	-0.002147	-0.004250	-0.007374	-0.017509	-0.024831	-0.033705	-0.043962	0.000000	-0.000002	-0.000011	-0.000035	-0.000078	-0.000152	-0.000421	-0.000619	-0.000848	-0.001127	
93.100000	-0.067112	-0.085748	-0.125965	-0.182038	-0.246206	-0.308925	-0.387304	-0.382951	-0.340488	-0.259529	0.042461	0.047022	0.054958	0.064000	0.071207	0.073088	0.046120	0.011055	-0.040336	-0.106492	-0.022524	-0.022704	-0.022934	-0.023233	-0.023612	-0.024066	-0.025086	-0.025554	-0.025919	-0.026142	0.000000	0.003507	0.014234	0.032425	0.058222	0.091655	0.180744	0.235468	0.295805	0.360301	-0.000000	-0.000147	-0.000680	-0.001766	-0.003607	-0.006432	-0.015955	-0.023006	-0.031651	-0.041717	0.000000	-0.000002	-0.000010	-0.000033	-0.000078	-0.000150	-0.000414	-0.000611	-0.000840	-0.001121	
93.150000	-0.081875	-0.094331	-0.115134	-0.141718	-0.170632	-0.197658	-0.227301	-0.221235	-0.197427	-0.155946	0.055972	0.052457	0.036126	0.009495	-0.023974	-0.060028	-0.121178	-0.137902	-0.142139	-0.134796	-0.022213	-0.022409	-0.022647	-0.022930	-0.023254	-0.023608	-0.024317	-0.024617	-0.024847	-0.024996	0.000000	0.003439	0.013974	0.031869	0.057298	0.090331	0.178696	0.233185	0.293414	0.357937	-0.000000	-0.000107	-0.000528	-0.001439	-0.003058	-0.005635	-0.014669	-0.021521	-0.030011	-0.039967	0.000000	-0.000001	-0.000009	-0.000033	-0.000072	-0.000146	-0.000405	-0.000598	-0.000841	-0.001101	
93.200000	-0.101131	-0.103220	-0.092441	-0.071698	-0.044971	-0.017191	0.019274	0.017385	-0.002897	-0.042116	0.063667	0.056909	0.030532	-0.011002	-0.061621	-0.113910	-0.191119	-0.201695	-0.188195	-0.152512	-0.022010	-0.022223	-0.022453	-0.022682	-0.022893	-0.023073	-0.023315	-0.023393	-0.023471	-0.023564	0.000000	0.003374	0.013725	0.031338	0.056418	0.089072	0.176765	0.231046	0.291192	0.355767	-0.000000	-0.000093	-0.000470	-0.001310	-0.002833	-0.005292	-0.014037	-0.020725	-0.029044	-0.038822	0.000000	-0.000002	-0.000010	-0.000031	-0.000072	-0.000140	-0.000395	-0.000590	-0.000821	-0.001099	
93.250000	-0.113990	-0.110024	-0.080455	-0.031147	0.029873	0.092669	0.178770	0.180813	0.145540	0.071918	0.059747	0.058650	0.047827	0.028546	0.002620	-0.027669	-0.091078	-0.119450	-0.143568	-0.163597	-0.022392	-0.022615	-0.022832	-0.023019	-0.023153	-0.023224	-0.023200	-0.023159	-0.023155	-0.023221	0.000000	0.003338	0.013588	0.031042	0.055919	0.088344	0.175578	0.229668	0.289671	0.354156	-0.000000	-0.000100	-0.000495	-0.001357	-0.002896	-0.005356	-0.014011	-0.020590	-0.028751	-0.038326	0.000000	-0.000002	-0.000009	-0.000029	-0.000074	-0.000138	-0.000390	-0.000587	-0.000816	-0.001092	
93.300000	-0.114387	-0.113429	-0.091872	-0.053493	-0.003562	0.051330	0.145848	0.170874	0.173861	0.153401	0.050944	0.057138	0.066584	0.076409	0.082904	0.081688	0.037681	-0.012826	-0.084677	-0.175805	-0.023165	-0.023387	-0.023602	-0.023792	-0.023941	-0.024042	-0.024110	-0.024109	-0.024119	-0.024174	0.000000	0.003336	0.013576	0.031011	0.055856	0.088229	0.175288	0.229247	0.289088	0.353385	-0.000000	-0.000109	-0.000528	-0.001426	-0.003009	-0.005512	-0.014226	-0.020808	-0.028951	-0.038488	0.000000	-0.000002	-0.000009	-0.000029	-0.000070	-0.000140	-0.000391	-0.000582	-0.000809	-0.001089	
93.350000	-0.108491	-0.110611	-0.098355	-0.073438	-0.038369	0.003630	0.093178	0.133000	0.165280	0.188469	0.047059	0.052914	0.061087	0.068976	0.073233	0.069913	0.023995	-0.025495	-0.094719	-0.181751	-0.024361	-0.024579	-0.024791	-0.024983	-0.025146	-0.025273	-0.025411	-0.025436	-0.025455	-0.025499	0.000000	0.003356	0.013651	0.031167	0.056106	0.088570	0.175732	0.229671	0.289428	0.353577	-0.000000	-0.000110	-0.000537	-0.001451	-0.003064	-0.005618	-0.014517	-0.021243	-0.029565	-0.039314	0.000000	-0.000002	-0.000009	-0.000031	-0.000074	-0.000140	-0.000391	-0.000581	-0.000801	-0.001089	
93.400000	-0.099608	-0.102266	-0.092919	-0.072654	-0.043122	-0.006499	0.077490	0.119331	0.157826	0.191472	0.046698	0.047265	0.040227	0.026090	0.005657	-0.020009	-0.082001	-0.115835	-0.150307	-0.185150	-0.025782	-0.025994	-0.026196	-0.026376	-0.026526	-0.026638	-0.026740	-0.026744	-0.026744	-0.026775	0.000000	0.003393	0.013793	0.031468	0.056603	0.089280	0.176809	0.230854	0.290643	0.354743	-0.000000	-0.000115	-0.000559	-0.001509	-0.003186	-0.005838	-0.015080	-0.022063	-0.030702	-0.040823	0.000000	-0.000002	-0.000010	-0.000032	-0.000069	-0.000142	-0.000393	-0.000587	-0.000821	-0.001098	
93.450000	-0.088417	-0.089231	-0.076686	-0.052531	-0.019293	0.019798	0.100411	0.134335	0.159929	0.175851	0.043239	0.041268	0.027101	0.002754	-0.028963	-0.064565	-0.131967	-0.156759	-0.172781	-0.180595	-0.027107	-0.027311	-0.027495	-0.027651	-0.027767	-0.027837	-0.027848	-0.027816	-0.027796	-0.027825	0.000000	0.003446	0.013998	0.031908	0.057339	0.090341	0.178484	0.232753	0.292675	0.356814	-0.000000	-0.000134	-0.000636	-0.001687	-0.003509	-0.006354	-0.016128	-0.023451	-0.032477	-0.043024	0.000000	-0.000002	-0.000010	-0.000034	-0.000075	-0.000144	-0.000397	-0.000600	-0.000824	-0.001107	
93.500000	-0.072669	-0.072195	-0.058629	-0.034024	-0.001286	0.035914	0.106738	0.132012	0.146241	0.148317	0.036052	0.035881	0.027572	0.012109	-0.009089	-0.034230	-0.088231	-0.113318	-0.135488	-0.154820	-0.028689	-0.028879	-0.029044	-0.029176	-0.029267	-0.029315	-0.029302	-0.029274	-0.029267	-0.029315	0.000000	0.003518	0.014278	0.032508	0.058341	0.091790	0.180779	0.235358	0.295475	0.359676	-0.000000	-0.000167	-0.000770	-0.001987	-0.004037	-0.007166	-0.017651	-0.025386	-0.034852	-0.045863	0.000000	-0.000001	-0.000010	-0.000033	-0.000078	-0.000144	-0.000415	-0.000608	-0.000847	-0.001111	
93.550000	-0.048896	-0.055792	-0.066128	-0.077500	-0.086775	-0.090201	-0.063288	-0.025770	0.030528	0.104748	0.024921	0.030079	0.037782	0.045927	0.051796	0.052175	0.022917	-0.012397	-0.063239	-0.128118	-0.030513	-0.030685	-0.030847	-0.031009	-0.031175	-0.031344	-0.031665	-0.031792	-0.031884	-0.031956	0.000000	0.003598	0.014586	0.033172	0.059457	0.093413	0.183403	0.238384	0.298788	0.363150	-0.000000	-0.000204	-0.000918	-0.002321	-0.004628	-0.008083	-0.019403	-0.027634	-0.037640	-0.049227	0.000000	-0.000002	-0.000010	-0.000034	-0.000079	-0.000157	-0.000424	-0.000623	-0.000866	-0.001140	
93.600000	-0.027299	-0.041114	-0.073827	-0.118875	-0.167489	-0.208997	-0.223507	-0.174838	-0.079591	0.061620	0.016266	0.023043	0.036101	0.052402	0.067962	0.078026	0.061431	0.026146	-0.029954	-0.104943	-0.032096	-0.032252	-0.032421	-0.032622	-0.032868	-0.033157	-0.033779	-0.034035	-0.034203	-0.034280	0.000000	0.003659	0.014825	0.033697	0.060360	0.094768	0.185782	0.241287	0.302188	0.367007	-0.000000	-0.000232	-0.001033	-0.002590	-0.005125	-0.008892	-0.021115	-0.029946	-0.040648	-0.053017	0.000000	-0.000002	-0.000012	-0.000035	-0.000083	-0.000162	-0.000432	-0.000641	-0.000870	-0.001152	
93.650000	-0.017775	-0.027205	-0.049534	-0.080415	-0.114033	-0.143302	-0.157425	-0.127843	-0.067602	0.022959	0.014172	0.016135	0.016468	0.014912	0.011172	0.004935	-0.016207	-0.031498	-0.049920	-0.071117	-0.033097	-0.033247	-0.033406	-0.033585	-0.033790	-0.034017	-0.034480	-0.034667	-0.034795	-0.034864	0.000000	0.003693	0.014966	0.034024	0.060955	0.095720	0.187725	0.243861	0.305478	0.371079	-0.000000	-0.000255	-0.001132	-0.002829	-0.005584	-0.009664	-0.022852	-0.032356	-0.043859	-0.057144	0.000000	-0.000002	-0.000012	-0.000038	-0.000085	-0.000165	-0.000444	-0.000655	-0.000897	-0.001199	
93.700000	-0.014551	-0.015283	-0.014412	-0.012209	-0.009056	-0.005433	0.001023	0.002778	0.003008	0.001589	0.012499	0.009828	-0.001834	-0.020107	-0.041783	-0.062969	-0.086982	-0.082400	-0.064064	-0.033125	-0.033260	-0.033407	-0.033545	-0.033669	-0.033777	-0.033866	-0.033991	-0.034036	-0.034082	-0.034139	0.000000	0.003720	0.015081	0.034295	0.061466	0.096563	0.189559	0.246367	0.308771	0.375255	-0.000000	-0.000287	-0.001264	-0.003139	-0.006157	-0.010596	-0.024823	-0.035017	-0.047322	-0.061507	0.000000	-0.000002	-0.000011	-0.000036	-0.000087	-0.000168	-0.000455	-0.000668	-0.000923	-0.001230	
93.750000	-0.008070	-0.005407	0.003758	0.017527	0.033336	0.048046	0.060194	0.051130	0.029082	-0.005957	0.006848	0.003939	-0.006856	-0.023116	-0.041604	-0.058411	-0.070116	-0.057678	-0.030455	0.010269	-0.032816	-0.032956	-0.033076	-0.033171	-0.033237	-0.033272	-0.033280	-0.033283	-0.033310	-0.033371	0.000000	0.003755	0.015223	0.034625	0.062070	0.097533	0.191555	0.249024	0.312178	0.379486	-0.000000	-0.000331	-0.001445	-0.003549	-0.006891	-0.011746	-0.027074	-0.037941	-0.050992	-0.065985	0.000000	-0.000002	-0.000011	-0.000038	-0.000090	-0.000171	-0.000466	-0.000687	-0.000947	-0.001249	
93.800000	0.003145	0.003760	0.005678	0.008445	0.011458	0.013979	0.014293	0.010591	0.003674	-0.006415	-0.002350	-0.002289	-0.002796	-0.003294	-0.003035	-0.001142	0.011239	0.023268	0.039648	0.059954	-0.032045	-0.032172	-0.032285	-0.032384	-0.032470	-0.032545	-0.032673	-0.032738	-0.032808	-0.032885	0.000000	0.003795	0.015387	0.035000	0.062744	0.098598	0.193664	0.251779	0.315646	0.383721	-0.000000	-0.000383	-0.001650	-0.004009	-0.007701	-0.012996	-0.029429	-0.040942	-0.054686	-0.070414	0.000000	-0.000002	-0.000012	-0.000039	-0.000090	-0.000177	-0.000477	-0.000707	-0.000976	-0.001294	
93.850000	0.013812	0.013783	0.012437	0.010152	0.007438	0.004919	0.003254	0.005404	0.010122	0.017412	-0.011407	-0.009588	-0.003198	0.007173	0.020681	0.036267	0.068892	0.083719	0.096607	0.107626	-0.031129	-0.031244	-0.031347	-0.031443	-0.031533	-0.031622	-0.031799	-0.031887	-0.031971	-0.032050	0.000000	0.003835	0.015547	0.035366	0.063403	0.099641	0.195742	0.254502	0.319085	0.387932	-0.000000	-0.000430	-0.001842	-0.004439	-0.008460	-0.014168	-0.031649	-0.043777	-0.058185	-0.074616	0.000000	-0.000002	-0.000012	-0.000040	-0.000093	-0.000182	-0.000484	-0.000728	-0.000994	-0.001313	
93.900000	0.022476	0.025075	0.029656	0.035526	0.041760	0.047230	0.050902	0.046818	0.037808	0.023937	-0.017780	-0.017153	-0.012314	-0.003340	0.009588	0.026183	0.068846	0.094048	0.121275	0.150209	-0.029764	-0.029867	-0.029953	-0.030021	-0.030074	-0.030115	-0.030187	-0.030234	-0.030297	-0.030376	0.000000	0.003874	0.015708	0.035734	0.064067	0.100689	0.197827	0.257227	0.322523	0.392135	-0.000000	-0.000472	-0.002009	-0.004816	-0.009129	-0.015206	-0.033634	-0.046325	-0.061346	-0.078434	0.000000	-0.000002	-0.000012	-0.000041	-0.000096	-0.000184	-0.000506	-0.000741	-0.001017	-0.001361	
93.950000	0.031781	0.037365	0.048545	0.063052	0.077876	0.089369	0.086337	0.064522	0.026139	-0.028430	-0.023194	-0.024823	-0.024766	-0.021967	-0.015122	-0.002742	0.044673	0.082080	0.129137	0.184825	-0.028077	-0.028167	-0.028230	-0.028264	-0.028270	-0.028255	-0.028217	-0.028233	-0.028295	-0.028399	0.000000	0.003920	0.015890	0.036145	0.064795	0.101819	0.199985	0.259993	0.325940	0.396230	-0.000000	-0.000511	-0.002164	-0.005162	-0.009737	-0.016143	-0.035396	-0.048569	-0.064105	-0.081736	0.000000	-0.000003	-0.000013	-0.000042	-0.000097	-0.000186	-0.000513	-0.000762	-0.001054	-0.001393	
94.000000	0.044313	0.050712	0.061931	0.075145	0.086657	0.092028	0.065062	0.024124	-0.038484	-0.121900	-0.029683	-0.032169	-0.033103	-0.031096	-0.024423	-0.011094	0.043648	0.088288	0.145199	0.213103	-0.026365	-0.026437	-0.026480	-0.026492	-0.026478	-0.026449	-0.026422	-0.026472	-0.026584	-0.026745	0.000000	0.003975	0.016109	0.036627	0.065629	0.103077	0.202229	0.262753	0.329207	0.399976	-0.000000	-0.000549	-0.002314	-0.005492	-0.010310	-0.017008	-0.036948	-0.050490	-0.066401	-0.084410	0.000000	-0.000003	-0.000013	-0.000042	-0.000099	-0.000194	-0.000527	-0.000773	-0.001070	-0.001414	
94.050000	0.063245	0.061117	0.045953	0.019645	-0.015107	-0.054879	-0.133560	-0.164567	-0.185885	-0.196320	-0.037359	-0.037297	-0.029746	-0.015002	0.006405	0.033729	0.102413	0.141830	0.183534	0.227095	-0.025157	-0.025208	-0.025254	-0.025314	-0.025403	-0.025535	-0.025933	-0.026180	-0.026428	-0.026640	0.000000	0.004027	0.016315	0.037077	0.066401	0.104228	0.204216	0.265150	0.331980	0.403080	-0.000000	-0.000583	-0.002446	-0.005780	-0.010801	-0.017736	-0.038194	-0.051988	-0.068135	-0.086363	0.000000	-0.000002	-0.000013	-0.000043	-0.000104	-0.000200	-0.000542	-0.000789	-0.001099	-0.001437	
94.100000	0.078455	0.066210	0.021002	-0.049590	-0.135194	-0.222975	-0.347177	-0.356147	-0.316827	-0.227912	-0.044735	-0.039142	-0.015277	0.023160	0.071090	0.122281	0.207087	0.228489	0.231185	0.216575	-0.024315	-0.024352	-0.024423	-0.024564	-0.024804	-0.025150	-0.026071	-0.026536	-0.026909	-0.027133	0.000000	0.004046	0.016390	0.037251	0.066718	0.104739	0.205271	0.266557	0.333787	0.405329	-0.000000	-0.000599	-0.002510	-0.005922	-0.011047	-0.018110	-0.038870	-0.052829	-0.069145	-0.087546	0.000000	-0.000003	-0.000015	-0.000041	-0.000102	-0.000201	-0.000542	-0.000800	-0.001095	-0.001458	
94.150000	0.075685	0.068178	0.036275	-0.015083	-0.079067	-0.147176	-0.257138	-0.280460	-0.273732	-0.235579	-0.044141	-0.038834	-0.015886	0.021009	0.066800	0.115293	0.193250	0.210625	0.208977	0.189755	-0.023639	-0.023683	-0.023760	-0.023895	-0.024109	-0.024408	-0.025187	-0.025586	-0.025916	-0.026126	0.000000	0.004020	0.016299	0.037075	0.066467	0.104454	0.205193	0.266783	0.334479	0.406641	-0.000000	-0.000587	-0.002469	-0.005842	-0.010931	-0.017973	-0.038800	-0.052872	-0.069362	-0.087991	0.000000	-0.000002	-0.000013	-0.000044	-0.000103	-0.000199	-0.000540	-0.000801	-0.001106	-0.001473	
94.200000	0.062003	0.066844	0.070846	0.072139	0.068366	0.056769	-0.001432	-0.052857	-0.120623	-0.203434	-0.033652	-0.037041	-0.039199	-0.038944	-0.034806	-0.025089	0.018019	0.054174	0.100722	0.156590	-0.023322	-0.023381	-0.023441	-0.023502	-0.023565	-0.023634	-0.023819	-0.023956	-0.024126	-0.024304	0.000000	0.003979	0.016146	0.036766	0.065989	0.103833	0.204542	0.266328	0.334392	0.407093	-0.000000	-0.000563	-0.002377	-0.005653	-0.010629	-0.017565	-0.038285	-0.052393	-0.068992	-0.087799	0.000000	-0.000003	-0.000013	-0.000044	-0.000102	-0.000191	-0.000539	-0.000797	-0.001121	-0.001474	
94.250000	0.051612	0.063114	0.087054	0.118012	0.148817	0.170799	0.150286	0.090581	-0.009164	-0.147872	-0.025003	-0.034234	-0.053527	-0.078431	-0.103093	-0.120514	-0.103772	-0.056837	0.020042	0.124124	-0.023552	-0.023620	-0.023666	-0.023676	-0.023642	-0.023566	-0.023387	-0.023367	-0.023445	-0.023619	0.000000	0.003950	0.016038	0.036540	0.065628	0.103342	0.203913	0.265737	0.333934	0.406862	-0.000000	-0.000548	-0.002320	-0.005530	-0.010422	-0.017263	-0.037790	-0.051815	-0.068346	-0.087098	0.000000	-0.000002	-0.000013	-0.000041	-0.000102	-0.000190	-0.000540	-0.000804	-0.001113	-0.001479	
94.300000	0.051050	0.058650	0.072118	0.088278	0.102961	0.111154	0.086240	0.043359	-0.023676	-0.113980	-0.024712	-0.030289	-0.039660	-0.050533	-0.059923	-0.064283	-0.042885	-0.010773	0.037632	0.100794	-0.024276	-0.024341	-0.024393	-0.024425	-0.024437	-0.024433	-0.024451	-0.024524	-0.024668	-0.024875	0.000000	0.003937	0.015988	0.036431	0.065441	0.103062	0.203426	0.265148	0.333250	0.406091	-0.000000	-0.000546	-0.002308	-0.005496	-0.010346	-0.017118	-0.037394	-0.051224	-0.067512	-0.085978	0.000000	-0.000003	-0.000014	-0.000041	-0.000099	-0.000194	-0.000532	-0.000795	-0.001107	-0.001466	
94.350000	0.055403	0.053501	0.040318	0.017813	-0.011268	-0.043480	-0.101478	-0.119565	-0.126522	-0.121516	-0.027402	-0.026380	-0.017434	-0.002100	0.017508	0.038789	0.074934	0.084676	0.086873	0.082080	-0.025175	-0.025236	-0.025312	-0.025416	-0.025559	-0.025749	-0.026256	-0.026542	-0.026816	-0.027048	0.000000	0.003921	0.015924	0.036289	0.065192	0.102681	0.202716	0.264251	0.332159	0.404805	-0.000000	-0.000540	-0.002282	-0.005429	-0.010212	-0.016881	-0.036813	-0.050391	-0.066370	-0.084477	0.000000	-0.000003	-0.000014	-0.000042	-0.000099	-0.000192	-0.000527	-0.000792	-0.001104	-0.001450	
94.400000	0.053029	0.048017	0.026466	-0.008469	-0.052406	-0.099870	-0.180419	-0.201462	-0.203787	-0.186344	-0.024939	-0.023965	-0.015661	-0.001501	0.016490	0.035827	0.067630	0.075224	0.075402	0.068721	-0.025644	-0.025711	-0.025806	-0.025947	-0.026147	-0.026413	-0.027102	-0.027471	-0.027803	-0.028060	0.000000	0.003883	0.015774	0.035964	0.064642	0.101873	0.201377	0.262678	0.330398	0.402906	-0.000000	-0.000522	-0.002208	-0.005261	-0.009911	-0.016409	-0.035889	-0.049190	-0.064863	-0.082636	0.000000	-0.000002	-0.000014	-0.000041	-0.000097	-0.000185	-0.000527	-0.000781	-0.001086	-0.001443	
94.450000	0.039559	0.044550	0.051968	0.058526	0.059991	0.051340	-0.017789	-0.087589	-0.184188	-0.306010	-0.017741	-0.022676	-0.031624	-0.042532	-0.052717	-0.058979	-0.046127	-0.021226	0.017870	0.069845	-0.025500	-0.025580	-0.025664	-0.025747	-0.025833	-0.025929	-0.026216	-0.026447	-0.026747	-0.027086	0.000000	0.003835	0.015586	0.035554	0.063941	0.100832	0.199597	0.260546	0.327949	0.400190	-0.000000	-0.000502	-0.002126	-0.005073	-0.009573	-0.015877	-0.034835	-0.047812	-0.063121	-0.080498	0.000000	-0.000003	-0.000013	-0.000040	-0.000094	-0.000184	-0.000514	-0.000763	-0.001066	-0.001423	
94.500000	0.030145	0.040724	0.064571	0.094585	0.121447	0.133938	0.066966	-0.034375	-0.189638	-0.396865	-0.013107	-0.020209	-0.035549	-0.055716	-0.076213	-0.091657	-0.084364	-0.051755	0.003472	0.079263	-0.025249	-0.025336	-0.025407	-0.025452	-0.025468	-0.025469	-0.025573	-0.025781	-0.026143	-0.026632	0.000000	0.003804	0.015458	0.035258	0.063401	0.099966	0.197821	0.258186	0.324926	0.396441	-0.000000	-0.000493	-0.002086	-0.004970	-0.009363	-0.015502	-0.033908	-0.046475	-0.061284	-0.078078	0.000000	-0.000002	-0.000013	-0.000039	-0.000095	-0.000184	-0.000502	-0.000749	-0.001050	-0.001404	
94.550000	0.034320	0.033266	0.024637	0.007367	-0.019730	-0.057897	-0.171855	-0.248845	-0.338648	-0.439243	-0.014736	-0.014773	-0.010185	-0.001548	0.010308	0.024339	0.054214	0.067871	0.079732	0.089860	-0.025122	-0.025205	-0.025303	-0.025429	-0.025598	-0.025830	-0.026550	-0.027055	-0.027639	-0.028242	0.000000	0.003782	0.015363	0.035018	0.062926	0.099141	0.195858	0.255399	0.321141	0.391505	-0.000000	-0.000489	-0.002064	-0.004900	-0.009199	-0.015176	-0.032975	-0.045063	-0.059268	-0.075347	0.000000	-0.000002	-0.000012	-0.000040	-0.000092	-0.000179	-0.000496	-0.000729	-0.001016	-0.001361	
94.600000	0.038029	0.021240	-0.030879	-0.110915	-0.208653	-0.311396	-0.474327	-0.506992	-0.493944	-0.433349	-0.016034	-0.007711	0.020004	0.061820	0.110624	0.157789	0.209825	0.198326	0.155899	0.085147	-0.024684	-0.024771	-0.024924	-0.025183	-0.025583	-0.026138	-0.027633	-0.028452	-0.029199	-0.029785	0.000000	0.003729	0.015146	0.034519	0.062016	0.097687	0.192894	0.251473	0.316129	0.385306	-0.000000	-0.000467	-0.001969	-0.004679	-0.008791	-0.014514	-0.031580	-0.043184	-0.056828	-0.072279	0.000000	-0.000002	-0.000011	-0.000038	-0.000090	-0.000175	-0.000476	-0.000708	-0.000982	-0.001313	
94.650000	0.022686	0.005513	-0.045029	-0.121330	-0.212968	-0.307042	-0.444294	-0.459850	-0.427052	-0.344543	-0.006153	-0.000390	0.018908	0.048044	0.082044	0.114880	0.150933	0.142713	0.112862	0.063206	-0.024143	-0.024255	-0.024447	-0.024756	-0.025209	-0.025808	-0.027324	-0.028102	-0.028774	-0.029264	0.000000	0.003624	0.014730	0.033599	0.060421	0.095274	0.188567	0.246127	0.309775	0.377984	-0.000000	-0.000418	-0.001776	-0.004252	-0.008053	-0.013403	-0.029604	-0.040749	-0.053933	-0.068924	0.000000	-0.000002	-0.000011	-0.000036	-0.000083	-0.000165	-0.000462	-0.000678	-0.000944	-0.001264	
94.700000	-0.010156	-0.013312	-0.020169	-0.030835	-0.045361	-0.063736	-0.111572	-0.140513	-0.172188	-0.205863	0.009745	0.006842	-0.000145	-0.009799	-0.020241	-0.029208	-0.032988	-0.023595	-0.005223	0.021339	-0.023294	-0.023441	-0.023637	-0.023890	-0.024199	-0.024561	-0.025409	-0.025863	-0.026310	-0.026721	0.000000	0.003492	0.014212	0.032464	0.058473	0.092365	0.183505	0.239994	0.302643	0.369954	-0.000000	-0.000362	-0.001558	-0.003776	-0.007236	-0.012181	-0.027468	-0.038147	-0.050876	-0.065427	0.000000	-0.000002	-0.000010	-0.000035	-0.000080	-0.000153	-0.000437	-0.000644	-0.000908	-0.001212	
94.750000	-0.043139	-0.032810	0.002540	0.055338	0.115397	0.170254	0.208937	0.167055	0.073012	-0.073069	0.021122	0.014501	-0.004814	-0.033143	-0.065557	-0.096089	-0.125704	-0.113526	-0.079330	-0.024991	-0.022532	-0.022705	-0.022888	-0.023059	-0.023203	-0.023314	-0.023515	-0.023688	-0.023976	-0.024390	0.000000	0.003379	0.013762	0.031466	0.056737	0.089728	0.178731	0.234063	0.295548	0.361725	-0.000000	-0.000321	-0.001394	-0.003410	-0.006592	-0.011191	-0.025613	-0.035791	-0.047986	-0.061974	0.000000	-0.000002	-0.000009	-0.000032	-0.000074	-0.000145	-0.000413	-0.000614	-0.000866	-0.001165	
94.800000	-0.061888	-0.049136	-0.004195	0.063834	0.142662	0.217215	0.286240	0.249358	0.150840	-0.009549	0.023622	0.021592	0.013649	0.000953	-0.014897	-0.031936	-0.060947	-0.069051	-0.071387	-0.068372	-0.022285	-0.022468	-0.022644	-0.022786	-0.022879	-0.022925	-0.023003	-0.023154	-0.023469	-0.023972	0.000000	0.003309	0.013477	0.030811	0.055546	0.087827	0.174866	0.228950	0.289028	0.353671	-0.000000	-0.000294	-0.001284	-0.003155	-0.006127	-0.010446	-0.024083	-0.033754	-0.045369	-0.058715	0.000000	-0.000002	-0.000010	-0.000030	-0.000072	-0.000137	-0.000390	-0.000591	-0.000823	-0.001115	
94.850000	-0.063493	-0.061632	-0.046210	-0.020475	0.011138	0.043151	0.083726	0.080641	0.056564	0.011034	0.024018	0.026738	0.030814	0.034782	0.036756	0.034516	0.008069	-0.020024	-0.059186	-0.108336	-0.022795	-0.022979	-0.023169	-0.023361	-0.023551	-0.023748	-0.024228	-0.024566	-0.025006	-0.025556	0.000000	0.003275	0.013324	0.030427	0.054788	0.086516	0.171765	0.224559	0.283076	0.345923	-0.000000	-0.000269	-0.001180	-0.002915	-0.005691	-0.009752	-0.022676	-0.031892	-0.042992	-0.055768	0.000000	-0.000001	-0.000010	-0.000028	-0.000068	-0.000135	-0.000378	-0.000562	-0.000779	-0.001061	
94.900000	-0.059914	-0.071452	-0.093146	-0.120845	-0.149047	-0.171085	-0.167383	-0.128332	-0.058949	0.040055	0.027065	0.030408	0.034903	0.038830	0.039987	0.035788	0.000488	-0.035101	-0.083955	-0.144766	-0.024030	-0.024215	-0.024435	-0.024705	-0.025033	-0.025423	-0.026352	-0.026850	-0.027341	-0.027816	0.000000	0.003240	0.013171	0.030048	0.054046	0.085238	0.168773	0.220339	0.277379	0.338523	-0.000000	-0.000240	-0.001065	-0.002658	-0.005237	-0.009050	-0.021346	-0.030194	-0.040896	-0.053249	0.000000	-0.000001	-0.000009	-0.000030	-0.000067	-0.000130	-0.000364	-0.000541	-0.000751	-0.001005	
