HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.WindL @CopyRight 赵子祯
Time	WindBVelX B_0_N_0	WindBVelX B_0_N_1	WindBVelX B_0_N_2	WindBVelX B_0_N_3	WindBVelX B_0_N_4	WindBVelX B_0_N_5	WindBVelX B_0_N_6	WindBVelX B_0_N_7	WindBVelX B_0_N_8	WindBVelX B_0_N_10	WindBVelX B_0_N_11	WindBVelX B_0_N_12	WindBVelX B_0_N_13	WindBVelX B_0_N_14	WindBVelX B_0_N_15	WindBVelX B_0_N_16	WindBVelX B_0_N_17	WindBVelX B_0_N_18	WindBVelX B_2_N_0	WindBVelX B_2_N_1	WindBVelX B_2_N_2	WindBVelX B_2_N_3	WindBVelX B_2_N_4	WindBVelX B_2_N_5	WindBVelX B_2_N_6	WindBVelX B_2_N_7	WindBVelX B_2_N_8	WindBVelX B_2_N_10	WindBVelX B_2_N_11	WindBVelX B_2_N_12	WindBVelX B_2_N_13	WindBVelX B_2_N_14	WindBVelX B_2_N_15	WindBVelX B_2_N_16	WindBVelX B_2_N_17	WindBVelX B_2_N_18	WindBVelY B_0_N_0	WindBVelY B_0_N_1	WindBVelY B_0_N_2	WindBVelY B_0_N_3	WindBVelY B_0_N_4	WindBVelY B_0_N_5	WindBVelY B_0_N_6	WindBVelY B_0_N_7	WindBVelY B_0_N_8	WindBVelY B_0_N_10	WindBVelY B_0_N_11	WindBVelY B_0_N_12	WindBVelY B_0_N_13	WindBVelY B_0_N_14	WindBVelY B_0_N_15	WindBVelY B_0_N_16	WindBVelY B_0_N_17	WindBVelY B_0_N_18	WindBVelY B_2_N_0	WindBVelY B_2_N_1	WindBVelY B_2_N_2	WindBVelY B_2_N_3	WindBVelY B_2_N_4	WindBVelY B_2_N_5	WindBVelY B_2_N_6	WindBVelY B_2_N_7	WindBVelY B_2_N_8	WindBVelY B_2_N_10	WindBVelY B_2_N_11	WindBVelY B_2_N_12	WindBVelY B_2_N_13	WindBVelY B_2_N_14	WindBVelY B_2_N_15	WindBVelY B_2_N_16	WindBVelY B_2_N_17	WindBVelY B_2_N_18	WindBVelZ B_0_N_0	WindBVelZ B_0_N_1	WindBVelZ B_0_N_2	WindBVelZ B_0_N_3	WindBVelZ B_0_N_4	WindBVelZ B_0_N_5	WindBVelZ B_0_N_6	WindBVelZ B_0_N_7	WindBVelZ B_0_N_8	WindBVelZ B_0_N_10	WindBVelZ B_0_N_11	WindBVelZ B_0_N_12	WindBVelZ B_0_N_13	WindBVelZ B_0_N_14	WindBVelZ B_0_N_15	WindBVelZ B_0_N_16	WindBVelZ B_0_N_17	WindBVelZ B_0_N_18	WindBVelZ B_2_N_0	WindBVelZ B_2_N_1	WindBVelZ B_2_N_2	WindBVelZ B_2_N_3	WindBVelZ B_2_N_4	WindBVelZ B_2_N_5	WindBVelZ B_2_N_6	WindBVelZ B_2_N_7	WindBVelZ B_2_N_8	WindBVelZ B_2_N_10	WindBVelZ B_2_N_11	WindBVelZ B_2_N_12	WindBVelZ B_2_N_13	WindBVelZ B_2_N_14	WindBVelZ B_2_N_15	WindBVelZ B_2_N_16	WindBVelZ B_2_N_17	WindBVelZ B_2_N_18	WHubVelX  	WHubVelY  	WHubVelZ  	
121.050000	13.199092	13.221356	13.455030	13.672377	13.873409	14.058130	14.226542	14.378637	14.464258	14.200780	14.056200	13.903053	13.741321	13.570784	13.376647	13.144279	12.894724	12.361807	12.687944	12.685961	12.665176	12.626277	12.569294	12.494268	12.401257	12.290319	12.149716	11.853326	11.700424	11.544417	11.385328	11.221710	11.041802	10.879877	10.736245	10.502174	-0.470436	-0.436177	-0.495697	-0.554626	-0.612967	-0.670721	-0.727890	-0.784474	-0.815886	-0.621432	-0.483691	-0.318896	-0.127007	0.092297	0.289323	0.407821	0.508458	0.563788	-0.665241	-0.682718	-0.765483	-0.840446	-0.907615	-0.967002	-1.018627	-1.062513	-1.111874	-1.289802	-1.418380	-1.573180	-1.754053	-1.957465	-2.097208	-2.229016	-2.351730	-2.576119	-0.532595	-0.528778	-0.566749	-0.619404	-0.686754	-0.768808	-0.865578	-0.977080	-1.077430	-1.112688	-1.151343	-1.204044	-1.270810	-1.351771	-1.407561	-1.404653	-1.396799	-1.172755	-0.616039	-0.607683	-0.560770	-0.505333	-0.441383	-0.368935	-0.288012	-0.198640	-0.102615	0.034113	0.073380	0.093383	0.094232	0.083661	0.214689	0.348131	0.484656	0.762259	13.073446	-0.705957	-0.593206	
121.100000	13.359604	13.392663	13.619772	13.835096	14.036282	14.223331	14.396248	14.555029	14.699670	14.442165	14.294104	14.133174	13.959362	13.772417	13.530544	13.214585	12.946989	12.557875	12.746195	12.741828	12.717785	12.690079	12.658718	12.623715	12.585089	12.542855	12.431590	12.176096	12.034478	11.883709	11.723869	11.540989	11.315538	11.105089	10.909969	10.563913	-0.458266	-0.425305	-0.445764	-0.475751	-0.508719	-0.544672	-0.583615	-0.625552	-0.670486	-0.620666	-0.526722	-0.386694	-0.200529	0.032140	0.242802	0.300438	0.382680	0.621329	-0.615415	-0.615344	-0.613519	-0.609211	-0.602407	-0.593105	-0.581298	-0.566991	-0.756021	-1.171196	-1.389268	-1.614250	-1.846078	-2.041901	-2.082515	-2.114990	-2.138735	-2.163856	-0.499317	-0.508692	-0.508465	-0.530911	-0.578217	-0.650397	-0.747468	-0.869449	-1.016363	-1.183294	-1.277047	-1.377680	-1.485204	-1.599771	-1.641583	-1.365202	-1.119871	-0.723486	-0.413542	-0.390818	-0.276909	-0.162625	-0.047967	0.067067	0.182478	0.298264	0.327734	0.355129	0.356432	0.349557	0.334573	0.339488	0.438249	0.533995	0.627303	0.802967	13.131767	-0.695714	-0.454382	
121.150000	13.340072	13.386318	13.682230	13.963162	14.222195	14.459328	14.674556	14.867879	15.039283	14.826200	14.669277	14.502678	14.257797	13.916815	13.601680	13.304083	13.055786	12.744119	12.633967	12.630516	12.613388	12.596500	12.579861	12.563469	12.547329	12.529882	12.454599	12.290325	12.201448	12.108160	12.010525	11.850439	11.580313	11.321033	11.072689	10.608259	-0.153117	-0.107515	-0.191283	-0.296467	-0.393307	-0.481802	-0.561951	-0.633751	-0.697198	-0.652790	-0.565844	-0.440029	-0.308148	-0.246265	-0.226947	-0.152968	-0.004834	0.359660	-0.412199	-0.402266	-0.348543	-0.288068	-0.220848	-0.146907	-0.066277	0.011546	-0.246340	-0.770487	-1.036679	-1.305564	-1.577102	-1.775505	-1.820065	-1.862548	-1.902560	-1.977466	-0.767386	-0.775951	-0.702188	-0.639661	-0.600491	-0.584688	-0.592263	-0.623230	-0.677604	-0.968748	-1.145937	-1.338305	-1.470015	-1.482603	-1.492060	-1.344449	-1.115717	-0.740478	-0.672530	-0.645073	-0.509212	-0.375861	-0.245009	-0.116641	0.009263	0.131789	0.218210	0.382292	0.460028	0.534946	0.607091	0.682276	0.767159	0.851210	0.934862	1.098137	13.003924	-0.502421	-0.711472	
121.200000	13.576660	13.630312	13.870839	14.087500	14.283968	14.460247	14.616334	14.752225	14.867913	14.900570	14.895838	14.647211	14.376453	14.110717	13.850972	13.588833	13.274576	12.909066	12.812108	12.796783	12.721262	12.647654	12.575931	12.506058	12.437993	12.370390	12.282556	12.099614	12.004683	11.907575	11.808395	11.638827	11.362938	11.089765	10.819221	10.286306	0.153448	0.187489	0.018043	-0.194944	-0.390820	-0.569583	-0.731232	-0.875760	-1.003161	-0.870805	-0.676050	-0.480419	-0.346332	-0.273928	-0.263412	-0.304742	-0.212152	0.126707	0.016666	0.015642	0.012323	0.012016	0.014694	0.020315	0.028821	0.024838	-0.212422	-0.694856	-0.939828	-1.187154	-1.436713	-1.604254	-1.636880	-1.667940	-1.697010	-1.752306	-0.987560	-0.991216	-0.820374	-0.643635	-0.497254	-0.381241	-0.295605	-0.240363	-0.215529	-0.642295	-0.961046	-1.130866	-1.257250	-1.356480	-1.428217	-1.454924	-1.237247	-0.865801	-1.009726	-0.980126	-0.832124	-0.684263	-0.536539	-0.388948	-0.241486	-0.091696	0.093959	0.457709	0.636008	0.812075	0.986032	1.095864	1.106905	1.119353	1.133814	1.164520	13.185834	-0.111929	-0.993395	
121.250000	13.797358	13.855567	14.118276	14.356543	14.577625	14.781530	14.968254	15.137794	15.290150	15.373196	15.005116	14.638877	14.274473	13.911463	13.551172	13.192271	12.898901	12.732304	12.957428	12.926463	12.770038	12.611079	12.449562	12.285444	12.118676	11.955841	11.887867	11.762134	11.704544	11.650595	11.600389	11.488695	11.269962	11.045341	10.814684	10.335663	0.323374	0.342212	0.116128	-0.160152	-0.390269	-0.574219	-0.711988	-0.803560	-0.848915	-0.581144	-0.375372	-0.214161	-0.097537	-0.025474	0.001816	-0.015520	-0.037977	0.082838	0.366601	0.363263	0.344283	0.321515	0.294936	0.264501	0.230152	0.179680	-0.043643	-0.480954	-0.694780	-0.905270	-1.112329	-1.214889	-1.154533	-1.095304	-1.036825	-0.925063	-0.916935	-0.931538	-0.855617	-0.741327	-0.635144	-0.537067	-0.447101	-0.365248	-0.291511	-0.447782	-0.565351	-0.658937	-0.728526	-0.774141	-0.795642	-0.793134	-0.759623	-0.681180	-0.777911	-0.745427	-0.581734	-0.416068	-0.248399	-0.078693	0.093094	0.269796	0.488272	0.931892	1.157165	1.384839	1.614981	1.758673	1.758843	1.757890	1.756620	1.748055	13.379526	0.146541	-0.856314	
121.300000	13.683552	13.740499	14.022026	14.295033	14.559796	14.816317	15.064600	15.304647	15.536464	15.392234	14.954737	14.535547	14.134674	13.751663	13.387903	13.042027	12.714284	12.672485	12.835876	12.799755	12.614075	12.420116	12.217852	12.007235	11.788216	11.566350	11.479998	11.325991	11.258436	11.197258	11.142521	11.059954	10.901887	10.751849	10.618845	10.359632	0.356113	0.378611	0.221382	-0.034282	-0.260800	-0.458172	-0.626391	-0.765449	-0.875334	-0.827009	-0.633078	-0.470120	-0.338151	-0.237085	-0.167257	-0.128371	-0.120564	0.018581	0.405992	0.430770	0.552321	0.669882	0.783454	0.893034	0.998607	1.083646	0.765886	0.130602	-0.186908	-0.504324	-0.821642	-1.007932	-0.919032	-0.844132	-0.783312	-0.658332	-0.911839	-0.930958	-0.931591	-0.890345	-0.858990	-0.837529	-0.825964	-0.824302	-0.832547	-0.859431	-0.877742	-0.871036	-0.839296	-0.782422	-0.700652	-0.593712	-0.461570	-0.473215	-0.706793	-0.667470	-0.468143	-0.264481	-0.056457	0.155957	0.372795	0.592976	0.789205	1.187895	1.390413	1.595080	1.801926	1.934230	1.906583	1.853403	1.777195	1.628253	13.256344	0.176472	-0.838810	
121.350000	13.582984	13.631653	13.922556	14.239212	14.545896	14.842611	15.129362	15.406149	15.672974	15.309408	14.851240	14.430259	14.046482	13.699525	13.390618	13.118572	12.883688	12.762141	12.828980	12.794366	12.615511	12.427188	12.229377	12.022042	11.805151	11.578661	11.420583	11.146593	11.061213	10.987499	10.925526	10.879614	10.852977	10.822959	10.790291	10.712715	0.066236	0.075280	-0.065018	-0.280423	-0.420028	-0.483817	-0.471771	-0.383863	-0.220062	-0.098016	-0.054244	-0.025983	-0.013243	-0.016045	-0.034359	-0.068232	-0.117684	-0.170634	0.315649	0.353091	0.539804	0.725518	0.910250	1.094013	1.276814	1.458658	1.152795	0.448128	0.047996	-0.327802	-0.679130	-0.947900	-0.981410	-1.012708	-1.041970	-1.092998	-0.592057	-0.602325	-0.655996	-0.692834	-0.726305	-0.756411	-0.783151	-0.806526	-0.826534	-0.891381	-0.967021	-0.987422	-0.952554	-0.862241	-0.716884	-0.516011	-0.259549	0.182429	-0.447301	-0.410630	-0.229680	-0.052922	0.119646	0.288021	0.452196	0.612157	0.828364	1.262621	1.442209	1.606078	1.754128	1.854991	1.829910	1.806506	1.784185	1.746492	13.223429	-0.005489	-0.603929	
121.400000	13.493309	13.549222	13.891056	14.272055	14.628525	14.960467	15.267879	15.550760	15.643612	14.996995	14.558670	14.112132	13.713527	13.362476	13.060207	12.805546	12.598846	12.372207	12.667142	12.633072	12.461103	12.286598	12.109541	11.929922	11.747730	11.585370	11.523515	11.456120	11.443507	11.445039	11.460773	11.487386	11.405636	11.326719	11.251579	11.107845	-0.343676	-0.344628	-0.401601	-0.501547	-0.561695	-0.582037	-0.562563	-0.503258	-0.426942	-0.407155	-0.380025	-0.328053	-0.300206	-0.296508	-0.316941	-0.361548	-0.430360	-0.397101	-0.118630	-0.083316	0.097597	0.285584	0.480659	0.682841	0.892151	1.045922	0.623049	-0.213739	-0.568964	-0.881872	-1.152288	-1.373497	-1.345519	-1.322451	-1.304309	-1.283151	-0.497950	-0.499151	-0.540873	-0.601002	-0.661978	-0.723801	-0.786475	-0.849999	-0.869841	-0.779544	-0.759375	-0.709953	-0.628556	-0.515009	-0.369770	-0.192344	0.017256	0.495413	-0.390252	-0.348091	-0.140871	0.060172	0.255043	0.443734	0.626240	0.789684	0.942823	1.205570	1.312590	1.403277	1.477563	1.533026	1.500551	1.471529	1.445369	1.405426	13.126688	-0.314711	-0.560921	
121.450000	13.379097	13.464923	13.938970	14.436062	14.888594	15.296559	15.659952	15.978764	15.770077	15.050904	14.651945	14.171267	13.696457	13.246136	12.821932	12.422240	12.169334	11.783381	12.286433	12.266241	12.166054	12.067273	11.969893	11.873916	11.835169	11.787971	11.709373	11.588430	11.555376	11.540685	11.544421	11.566690	11.547493	11.525457	11.517454	11.538087	-0.539921	-0.529286	-0.487630	-0.499557	-0.501031	-0.492051	-0.472612	-0.442712	-0.425286	-0.481569	-0.553774	-0.532572	-0.497891	-0.479369	-0.477052	-0.490910	-0.469081	-0.349680	-0.457265	-0.407676	-0.147184	0.133976	0.435827	0.758404	0.898238	0.981923	0.533096	-0.505565	-0.938592	-1.313869	-1.631210	-1.890711	-1.862119	-1.764219	-1.665961	-1.468511	-0.731532	-0.728542	-0.752549	-0.806971	-0.863615	-0.922480	-0.983568	-1.046882	-0.982904	-0.873461	-0.859809	-0.821963	-0.748397	-0.646354	-0.516246	-0.357630	-0.128557	0.453930	-0.591190	-0.527968	-0.209058	0.114214	0.441867	0.773920	1.017796	1.244646	1.325631	1.373618	1.380443	1.375766	1.359547	1.331704	1.263357	1.190176	1.121476	1.000380	12.799564	-0.581037	-0.829568	
121.500000	13.272338	13.358160	13.830855	14.338590	14.797411	15.207315	15.568291	15.747286	15.431231	14.740196	14.365190	13.970510	13.523988	13.092513	12.683378	12.410447	12.218923	11.830778	12.221699	12.194981	12.058455	11.917166	11.771106	11.747415	11.726170	11.698471	11.692724	11.723771	11.744444	11.768575	11.796182	11.827319	11.832114	11.816128	11.816885	11.863966	-0.573876	-0.544826	-0.395351	-0.374777	-0.343425	-0.301291	-0.248373	-0.193392	-0.178299	-0.215096	-0.267008	-0.341275	-0.322612	-0.320095	-0.347137	-0.412971	-0.462748	-0.455674	-0.643110	-0.589251	-0.309685	-0.013265	0.300025	0.431805	0.506251	0.535032	0.200238	-0.753819	-1.151586	-1.496353	-1.787989	-2.026612	-2.059115	-1.888494	-1.692825	-1.225220	-0.821995	-0.827953	-0.891440	-0.958305	-1.022201	-1.083126	-1.141081	-1.150698	-1.010579	-0.777708	-0.684966	-0.608029	-0.533787	-0.445712	-0.344129	-0.197058	0.006921	0.537368	-0.551848	-0.474175	-0.078812	0.327825	0.745759	1.060522	1.350319	1.622130	1.674584	1.478893	1.359458	1.225573	1.077195	0.914068	0.785788	0.725440	0.687755	0.683583	12.711834	-0.744077	-0.854497	
121.550000	13.153197	13.245714	13.749896	14.265670	14.719452	15.111206	15.440914	15.370239	15.021114	14.318600	13.965201	13.610372	13.254107	12.878558	12.579408	12.430813	12.286471	12.010876	12.067702	12.038394	11.878491	11.696471	11.626231	11.635846	11.647501	11.661218	11.703524	11.839822	11.892115	11.933821	11.964930	11.985439	11.996172	12.014608	12.038313	12.097180	-1.039403	-1.027814	-0.953513	-0.890365	-0.797750	-0.669862	-0.506687	-0.340495	-0.238493	-0.214188	-0.291938	-0.429662	-0.627391	-0.726211	-0.736031	-0.655873	-0.572100	-0.394023	-0.909735	-0.842839	-0.492516	-0.116134	0.164133	0.328418	0.436128	0.487152	0.260973	-0.716896	-1.118986	-1.463029	-1.748904	-1.976722	-2.125559	-2.010077	-1.879322	-1.570369	-0.850376	-0.859754	-0.947494	-1.023766	-1.086351	-1.141667	-1.189713	-1.144301	-1.030603	-0.805107	-0.693306	-0.582137	-0.471599	-0.350339	-0.187991	0.014453	0.221871	0.651241	-0.582641	-0.515713	-0.179564	0.158774	0.448712	0.701099	0.945050	1.180550	1.309872	1.240572	1.179072	1.099618	1.002168	0.886523	0.756066	0.651105	0.545697	0.335842	12.546664	-1.091692	-0.866719	
121.600000	13.467586	13.560961	14.056138	14.526871	14.924078	15.278418	15.589882	15.339563	14.996004	14.328308	14.004171	13.686511	13.375329	13.070257	12.889534	12.665312	12.445448	12.019373	12.400456	12.359643	12.123428	11.855825	11.746006	11.663114	11.607206	11.578339	11.604954	11.872335	11.940442	11.964732	11.945134	11.881458	11.773932	11.754082	11.845648	12.165577	-0.989340	-0.990313	-0.984196	-0.948510	-0.862650	-0.728170	-0.545052	-0.349567	-0.226235	-0.204998	-0.307163	-0.484567	-0.737251	-1.065706	-1.007533	-0.814654	-0.631534	-0.294905	-0.750868	-0.689216	-0.361012	-0.020591	0.141878	0.240132	0.274065	0.243578	0.082178	-0.798848	-1.125131	-1.375087	-1.548581	-1.645533	-1.665573	-1.590820	-1.495145	-1.407024	-0.992146	-1.000609	-1.071060	-1.141154	-1.186248	-1.228731	-1.268602	-1.216819	-1.147008	-1.002920	-0.928637	-0.852863	-0.775593	-0.696730	-0.533782	-0.323612	-0.107683	0.340837	-0.741805	-0.675130	-0.334050	0.011509	0.293834	0.561758	0.815263	1.054323	1.243451	1.236944	1.223125	1.202242	1.174278	1.139170	1.097040	0.991648	0.849661	0.658831	12.826342	-0.958696	-0.988368	
121.650000	13.289328	13.365190	13.750882	14.134306	14.463782	14.767772	15.008990	14.801151	14.594049	14.182051	13.977154	13.772989	13.569558	13.360458	13.144942	12.928331	12.666646	12.158384	12.411940	12.383370	12.204161	12.036895	11.947583	11.883650	11.845140	11.832105	11.844588	12.015589	12.037102	12.011021	11.937271	11.815598	11.648292	11.629287	11.898042	12.403894	-1.277839	-1.305145	-1.440140	-1.548895	-1.546293	-1.493268	-1.369021	-1.022798	-0.760582	-0.488321	-0.478359	-0.552569	-0.710996	-0.846495	-0.864613	-0.848850	-0.695400	-0.293001	-0.809415	-0.740846	-0.365682	-0.024214	0.188419	0.330194	0.401019	0.400780	0.329374	-0.612949	-0.977857	-1.250759	-1.431502	-1.519985	-1.515607	-1.445978	-1.343771	-1.275496	-0.952196	-0.948194	-0.934590	-0.926149	-0.904526	-0.885106	-0.869388	-0.866947	-0.854662	-0.800541	-0.758695	-0.706984	-0.645403	-0.600135	-0.573231	-0.536907	-0.435664	-0.140992	-0.854614	-0.788154	-0.436330	-0.093362	0.190945	0.442187	0.660320	0.845292	0.997054	0.916660	0.898826	0.905173	0.935737	0.990640	1.069643	1.155078	0.970077	0.673436	12.733095	-1.069479	-0.995868	
121.700000	13.230908	13.314745	13.736970	14.163843	14.530645	14.862919	15.047068	14.869165	14.688614	14.319543	14.131021	13.939837	13.745989	13.506969	13.275673	13.055725	12.847388	12.449169	12.341779	12.327757	12.219735	12.130877	12.096887	12.106924	12.161043	12.259300	12.401760	12.534410	12.470524	12.331009	12.115774	11.869273	11.711239	11.628594	11.723802	12.371288	-1.376135	-1.393197	-1.471395	-1.537647	-1.569999	-1.589844	-1.530151	-1.287654	-1.077024	-0.751424	-0.636488	-0.553486	-0.502436	-0.513476	-0.514389	-0.500434	-0.471637	-0.341778	-1.014404	-0.943050	-0.548710	-0.207155	0.021807	0.152124	0.183692	0.116395	-0.049894	-0.899802	-1.265598	-1.536293	-1.711763	-1.725174	-1.637891	-1.557316	-1.473286	-1.372917	-0.757289	-0.745154	-0.693793	-0.658018	-0.654591	-0.661361	-0.686544	-0.746916	-0.796557	-0.863623	-0.881038	-0.887698	-0.883597	-0.893879	-0.893159	-0.879015	-0.851375	-0.725536	-0.683002	-0.610416	-0.228575	0.057777	0.285080	0.480948	0.645338	0.778207	0.879505	0.793146	0.743434	0.719839	0.722391	0.766169	0.831790	0.893265	0.883608	0.594800	12.607657	-1.232860	-0.868223	
121.750000	12.979897	13.073322	13.538300	13.999215	14.451070	14.856279	15.024486	14.873424	14.707666	14.332027	14.122126	13.897490	13.650190	13.381438	13.122621	12.872769	12.632161	12.178750	12.070161	12.071206	12.028008	11.994934	12.001563	12.047939	12.134104	12.260101	12.425987	12.690790	12.702164	12.655940	12.501970	12.347466	12.247569	12.201881	12.211367	12.667564	-1.375196	-1.394455	-1.492230	-1.592379	-1.690208	-1.746816	-1.674059	-1.449613	-1.244581	-0.892800	-0.746075	-0.618809	-0.537446	-0.529931	-0.513911	-0.489337	-0.456230	-0.364240	-1.036206	-0.977877	-0.662926	-0.448786	-0.326498	-0.296131	-0.357765	-0.511492	-0.757415	-1.538048	-1.887399	-2.151592	-2.156942	-2.022676	-1.876562	-1.718068	-1.546939	-1.301269	-0.552574	-0.548606	-0.541813	-0.556782	-0.597945	-0.684116	-0.794568	-0.921255	-1.022089	-1.146144	-1.169333	-1.166604	-1.156112	-1.172958	-1.169649	-1.146191	-1.102396	-0.954587	-0.315908	-0.242349	0.136059	0.304933	0.458437	0.596543	0.719224	0.826451	0.918195	0.881349	0.810510	0.767323	0.782866	0.821059	0.855369	0.885926	0.912482	0.753669	12.273574	-1.233691	-0.610088	
121.800000	12.706345	12.794226	13.232305	13.667732	14.100511	14.532015	14.673117	14.565154	14.441447	14.146754	13.975744	13.788944	13.591160	13.396998	13.207808	13.022881	12.842461	12.494942	11.864243	11.868380	11.859415	11.901422	11.972063	12.071377	12.199394	12.356153	12.541687	12.926428	12.995579	12.896591	12.730865	12.611371	12.538511	12.511975	12.532367	12.776598	-1.480204	-1.490745	-1.546598	-1.607640	-1.673874	-1.731853	-1.630245	-1.467388	-1.329036	-1.125914	-1.061178	-1.021018	-0.952564	-0.833474	-0.697820	-0.545117	-0.375463	0.014774	-1.249146	-1.196343	-0.937478	-0.768903	-0.690885	-0.703479	-0.806748	-1.000761	-1.285597	-2.097567	-2.469657	-2.545665	-2.403382	-2.242391	-2.063291	-1.865434	-1.648395	-1.220740	-0.436069	-0.429049	-0.404258	-0.396682	-0.406326	-0.443214	-0.628276	-0.863107	-1.062227	-1.353234	-1.445068	-1.501085	-1.521241	-1.526604	-1.523254	-1.511186	-1.490206	-1.422511	-0.220449	-0.149530	0.172383	0.315902	0.451255	0.578422	0.697384	0.808120	0.910611	0.988739	0.900480	0.831214	0.781791	0.745928	0.723741	0.715134	0.719937	0.688212	12.043440	-1.407704	-0.510693	
121.850000	12.862442	12.934511	13.289155	13.633940	13.968864	14.293925	14.405465	14.400090	14.371799	14.255013	14.166480	14.057827	13.812105	13.536593	13.269590	13.010105	12.758434	12.278556	12.328158	12.341055	12.333234	12.294332	12.302800	12.358672	12.461979	12.612754	12.811041	13.350286	13.326116	13.055810	12.836555	12.668212	12.551338	12.485445	12.470992	12.595278	-1.358262	-1.368095	-1.427975	-1.505680	-1.601223	-1.714618	-1.670016	-1.471631	-1.276250	-0.947135	-0.813439	-0.700342	-0.668592	-0.642862	-0.601421	-0.544128	-0.470967	-0.277045	-1.180416	-1.148031	-1.010393	-0.954858	-0.980670	-1.087864	-1.276476	-1.546546	-1.898124	-2.846004	-3.000029	-2.792698	-2.578821	-2.358115	-2.131392	-1.897824	-1.657205	-1.157202	-0.267885	-0.255967	-0.206260	-0.173082	-0.156441	-0.156345	-0.276735	-0.489450	-0.686677	-1.003561	-1.123169	-1.216856	-1.302317	-1.379999	-1.446089	-1.500843	-1.543973	-1.596397	-0.000416	0.070882	0.300494	0.309621	0.321478	0.336044	0.353308	0.373255	0.395872	0.449075	0.400935	0.399412	0.411144	0.436176	0.474397	0.525934	0.590596	0.760388	12.309011	-1.307184	-0.378401	
121.900000	13.049402	13.112558	13.421892	13.720163	14.007363	14.283489	14.319406	14.283736	14.268732	14.169096	14.085606	13.992936	13.739440	13.484020	13.238018	13.000525	12.771824	12.374656	12.721108	12.740173	12.677115	12.548220	12.496077	12.520712	12.622152	12.800430	13.055578	13.796626	13.709875	13.392653	13.112688	12.869713	12.664570	12.496447	12.365470	12.267668	-1.006945	-1.015562	-1.066375	-1.130036	-1.206557	-1.295951	-1.210765	-1.040811	-0.853790	-0.461605	-0.292037	-0.142981	-0.174795	-0.206430	-0.226375	-0.234704	-0.231403	-0.233938	-0.863401	-0.847519	-0.836669	-0.923486	-1.059544	-1.244863	-1.479459	-1.763354	-2.096571	-2.911060	-2.863732	-2.639548	-2.419215	-2.202466	-1.990088	-1.781284	-1.575700	-1.250343	-0.252679	-0.242089	-0.193186	-0.151087	-0.115793	-0.087307	-0.228587	-0.449679	-0.689825	-1.182805	-1.399840	-1.595510	-1.670730	-1.736725	-1.800270	-1.861604	-1.920492	-2.000148	0.026509	0.096444	0.260089	0.240838	0.238198	0.252149	0.282679	0.329775	0.393425	0.570357	0.619265	0.527458	0.470120	0.447253	0.458888	0.505020	0.585450	0.850390	12.561317	-0.958644	-0.340841	
121.950000	13.077864	13.131940	13.397834	13.655968	13.906343	14.148947	14.125865	14.035379	13.957338	13.838684	13.798123	13.763956	13.604840	13.395531	13.153427	12.918316	12.690479	12.346025	12.957617	12.988358	12.903244	12.736992	12.639395	12.610466	12.650222	12.758677	12.935848	13.344934	13.325895	13.236116	13.069979	12.933156	12.826099	12.748364	12.700057	12.700634	-0.697851	-0.709921	-0.777367	-0.856584	-0.947591	-1.050405	-1.020566	-0.937620	-0.842144	-0.613501	-0.480286	-0.336217	-0.220574	-0.123803	-0.049181	0.029424	0.111852	0.153083	-0.384849	-0.365118	-0.427807	-0.614614	-0.832289	-1.080839	-1.360275	-1.670602	-2.011834	-2.556990	-2.451981	-2.288601	-2.064058	-1.847044	-1.638328	-1.437130	-1.242867	-1.253430	-0.568358	-0.566349	-0.557319	-0.549991	-0.544363	-0.540437	-0.600544	-0.688822	-0.787570	-1.016561	-1.146845	-1.289217	-1.468916	-1.633528	-1.765895	-1.893862	-2.017087	-2.140827	-0.347056	-0.297035	-0.179086	-0.147404	-0.109814	-0.066329	-0.016961	0.038279	0.099381	0.259954	0.362764	0.418356	0.406047	0.415066	0.445342	0.496951	0.569783	0.751151	12.662130	-0.622261	-0.585613	
122.000000	13.328687	13.350967	13.460312	13.566128	13.668411	13.767151	13.727483	13.657257	13.593078	13.482961	13.437078	13.392914	13.308458	13.210611	13.099703	12.975278	12.837352	12.622392	13.589051	13.616099	13.430793	13.178757	13.006937	12.915337	12.903962	12.972813	13.121891	13.404328	13.393165	13.336038	13.225134	13.051048	12.912092	12.807684	12.726231	12.576758	-0.903000	-0.921700	-1.020505	-1.128072	-1.244427	-1.369601	-1.310660	-1.194695	-1.070839	-0.799324	-0.651594	-0.505104	-0.430689	-0.358218	-0.287962	-0.219667	-0.153358	-0.151026	-0.380715	-0.345751	-0.396544	-0.569815	-0.775055	-1.012268	-1.281452	-1.582605	-1.915730	-2.305569	-2.253455	-2.155559	-2.009196	-1.816847	-1.617419	-1.410186	-1.259328	-1.467327	-0.823589	-0.822099	-0.815589	-0.810638	-0.807250	-0.805428	-0.833741	-0.873772	-0.918304	-1.020950	-1.079104	-1.144808	-1.237809	-1.333431	-1.431334	-1.531886	-1.635175	-1.727656	-0.566630	-0.511948	-0.406116	-0.355687	-0.280914	-0.181810	-0.058388	0.089341	0.261363	0.593573	0.678309	0.716708	0.698744	0.610565	0.576225	0.595492	0.650088	0.675699	13.156977	-0.773804	-0.836758	
